A2A,A1,hERG
0.50312966,0.5632007,0.38596827
0.5930099,0.62826544,0.3688832
0.5745192,0.63916856,0.29143423
0.6859865,0.63601017,0.3227148
0.5448572,0.6183158,0.20703882
0.5072927,0.58570653,0.25281018
0.4798227,0.49370885,0.34311205
0.6118211,0.6705873,0.35352814
0.6480265,0.6775679,0.31572735
0.6626388,0.5808595,0.22254789
0.7598381,0.68181723,0.16062105
0.6242639,0.62948817,0.2088083
0.72997046,0.6600398,0.30602026
0.48386914,0.53009105,0.34300065
0.5542343,0.6265108,0.26531303
0.9354508,0.70914143,0.34410846
0.61546814,0.65922457,0.21968907
0.6270296,0.7016378,0.32849717
0.56618494,0.6348912,0.29422992
0.6340998,0.7356214,0.28676146
0.6628777,0.62960654,0.38077444
0.63651913,0.755316,0.23966295
0.64456713,0.70490605,0.21312559
0.5845453,0.6624303,0.24943018
0.7447516,0.7063209,0.3185299
0.6732729,0.74407053,0.24206662
0.5615306,0.58246404,0.26193935
0.49815172,0.5135625,0.33344692
0.65707934,0.6658833,0.32886046
0.5789973,0.787457,0.25731575
0.50479645,0.58433574,0.29788107
0.61160463,0.65563285,0.36110318
0.54088634,0.52041334,0.29639637
0.6932187,0.7447565,0.31159306
0.5768581,0.68868357,0.29034323
0.48790815,0.48871946,0.3574236
0.593111,0.85500664,0.25950545
0.821187,0.6804726,0.27988958
0.60941386,0.6048438,0.32803297
0.64845514,0.6666449,0.29084694
0.6419236,0.5939812,0.39587945
0.61096984,0.5456717,0.24749577
0.5499593,0.555283,0.21026087
0.52361876,0.54367244,0.38569796
0.89725846,0.7912125,0.33766204
0.55983806,0.6016103,0.31738842
0.47863823,0.5645868,0.29344118
0.6142654,0.6456248,0.29239988
0.56394565,0.6715445,0.24534082
0.5073585,0.47649965,0.29228818
0.6435991,0.6495642,0.2831729
0.5841367,0.7139992,0.26751477
0.49190304,0.5080246,0.3184299
0.4693818,0.46762902,0.3648705
0.58865684,0.61851734,0.30004472
0.50382286,0.51255894,0.42822433
0.6348016,0.65001917,0.30419677
0.59804696,0.58842075,0.43969798
0.66163117,0.6917672,0.33398068
0.48821393,0.5181738,0.20881093
0.6674494,0.68488437,0.28880394
0.8106653,0.6900549,0.30606526
0.5695164,0.62618387,0.24059236
0.6424946,0.62561274,0.2480973
0.45548406,0.48285016,0.39748216
0.54382986,0.5418659,0.31816018
0.5882692,0.5604032,0.30134976
0.6364116,0.63504744,0.29379034
0.49029458,0.50335014,0.25633425
0.49360377,0.53004205,0.33201998
0.47945,0.5890394,0.25893408
0.481846,0.47989532,0.24566722
0.5082132,0.510853,0.31406194
0.85217386,0.69753134,0.34926742
0.60126084,0.628635,0.24659151
0.59536195,0.63671386,0.31560606
0.6541014,0.63866425,0.27952105
0.60026306,0.66860765,0.24949127
0.64634216,0.68806356,0.31808603
0.6511157,0.64705086,0.2548148
0.6183653,0.57221794,0.3172335
0.6200816,0.6400127,0.27839768
0.59777915,0.5902534,0.33920598
0.59903365,0.6334535,0.29142964
0.4710624,0.6121107,0.3367505
0.5908213,0.52348524,0.2707504
0.7908133,0.7941062,0.29836744
0.51883525,0.5573864,0.24483651
0.5889099,0.69834906,0.43232155
0.5510566,0.78431094,0.37984586
0.6255479,0.68274575,0.37038606
0.5715577,0.62829906,0.23375267
0.46167937,0.49322364,0.26980042
0.92485523,0.6832941,0.32736796
0.6482477,0.6627212,0.3346945
0.58493286,0.5085941,0.31666976
0.5024132,0.6021186,0.2308023
0.46973997,0.47488227,0.40990847
0.592806,0.62891674,0.23878449
0.4560682,0.4708657,0.4181726
0.60859805,0.62213796,0.2526641
0.4717513,0.55922645,0.3860879
0.5816961,0.6309032,0.33264732
0.72075015,0.76979613,0.3078568
0.525049,0.5521427,0.37002254
0.5025148,0.5069701,0.28319418
0.6552607,0.68608254,0.29791504
0.62718433,0.85796034,0.23954469
0.48002377,0.4988751,0.3646525
0.53170455,0.8741871,0.4038152
0.5915945,0.5602884,0.2665575
0.5362802,0.49161488,0.30337363
0.5152845,0.53160614,0.2723264
0.82972884,0.6784839,0.32394606
0.61099094,0.6379941,0.23346281
0.65160316,0.66091293,0.2930668
0.6185207,0.6099033,0.26099467
0.4971462,0.55842483,0.3067366
0.49789807,0.47161216,0.30996782
0.66565305,0.72344697,0.25391167
0.5674177,0.5900964,0.26124746
0.7274968,0.7062081,0.34097403
0.45720625,0.46676746,0.43262237
0.65679264,0.5668751,0.41005582
0.5541704,0.66280466,0.26477253
0.5210706,0.55074114,0.2440095
0.76525736,0.6586822,0.33112627
0.61010355,0.58084404,0.36188573
0.60071474,0.62357736,0.19530052
0.5940696,0.6524811,0.33319432
0.49453425,0.49521396,0.37387747
0.47706127,0.48109475,0.33999455
0.6450433,0.6714714,0.2596022
0.52395904,0.5408251,0.26836896
0.5624836,0.5300583,0.36985594
0.6235077,0.65308666,0.26176453
0.66315246,0.66061974,0.2497822
0.5641492,0.5334645,0.36200428
0.57948846,0.6598742,0.39663506
0.5559776,0.58849597,0.23800725
0.6824385,0.6705706,0.32554823
0.5923594,0.65853035,0.32462603
0.54890245,0.5493187,0.31384414
0.51935446,0.58647525,0.24860561
0.6971071,0.66358835,0.27976578
0.5886864,0.71037,0.30808407
0.53977376,0.5081717,0.25562304
0.5988769,0.6827734,0.29300582
0.616913,0.63300747,0.3010766
0.5410571,0.6764519,0.2451492
0.61873454,0.6288847,0.19073069
0.7584379,0.8707831,0.3245411
0.5703798,0.55082226,0.3435502
0.6066372,0.55102295,0.28628886
0.4657905,0.5103211,0.25038266
0.58640975,0.5802387,0.34742272
0.68112123,0.6457591,0.39541322
0.5998001,0.7705364,0.22825861
0.68037707,0.7588031,0.25662655
0.6202962,0.65618515,0.28010136
0.5750618,0.6382217,0.23927581
0.6611007,0.55561596,0.33182466
0.6994414,0.746767,0.23205787
0.5285738,0.54085106,0.23807073
0.68194497,0.6877191,0.33587766
0.5710501,0.6123392,0.26640642
0.52030843,0.60182035,0.23507655
0.4725157,0.4813331,0.2859733
0.54353553,0.58132017,0.25420135
0.67602783,0.75311905,0.2794994
0.5334146,0.51662993,0.27291965
0.728929,0.82580537,0.37742144
0.47253343,0.54119396,0.348343
0.6283293,0.65638626,0.2827143
0.5598887,0.63306123,0.22994941
0.45997953,0.47693717,0.41050225
0.542477,0.5241038,0.25401086
0.5314952,0.5236937,0.3219623
0.6194333,0.67782295,0.3165605
0.57885075,0.6275686,0.32483822
0.6703615,0.73853636,0.32029742
0.614347,0.68942374,0.3189382
0.5668092,0.5563784,0.21879756
0.4824712,0.5120302,0.35177225
0.49143335,0.5120296,0.27443767
0.5908325,0.661843,0.32769018
0.48870188,0.5888507,0.30117822
0.47117445,0.48079082,0.22640198
0.6964583,0.6643887,0.31048167
0.57809347,0.48894674,0.26672637
0.5935095,0.6543751,0.26981217
0.6776757,0.67739093,0.33253127
0.5556823,0.5830098,0.18348849
0.6157264,0.67110115,0.37348545
0.46302736,0.4748312,0.31862748
0.5196859,0.7083525,0.34452838
0.6631251,0.67969126,0.2963701
0.92567205,0.7740972,0.3873728
0.4759959,0.49200118,0.2375778
0.88412005,0.7775141,0.3129785
0.6198351,0.70221215,0.26329052
0.694751,0.8012319,0.3881811
0.48375311,0.49564996,0.20170742
0.5249286,0.578176,0.22489023
0.655343,0.7034826,0.3365867
0.5861632,0.6694123,0.27395552
0.67477214,0.6236402,0.39626288
0.67815167,0.7205303,0.2793789
0.6869746,0.5757169,0.28336126
0.5940863,0.625688,0.30508423
0.59111613,0.6502087,0.26834416
0.61734563,0.5946783,0.2685566
0.6397041,0.59729815,0.33723986
0.6204807,0.6532351,0.23310673
0.8383652,0.681072,0.35655677
0.6636055,0.7425436,0.3174594
0.6904753,0.63229513,0.41751218
0.4537193,0.4642651,0.42452818
0.6266459,0.6669089,0.24467444
0.6523943,0.64647436,0.24034488
0.59913504,0.61161584,0.25989437
0.59402406,0.5997053,0.34321892
0.51967055,0.56976783,0.30392188
0.46202046,0.46814302,0.40765107
0.49390462,0.488796,0.16861832
0.57286507,0.6301905,0.25603145
0.46383938,0.47250697,0.42230934
0.60867745,0.77015114,0.26885068
0.8851024,0.6692051,0.36503875
0.58558065,0.9061779,0.21943736
0.5795311,0.6809711,0.2911579
0.7621718,0.6200411,0.36181873
0.5544553,0.5882095,0.2970944
0.49882174,0.4924246,0.2821492
0.61420625,0.66321045,0.25530285
0.5426869,0.6008409,0.3506165
0.5386474,0.6221223,0.31961888
0.460592,0.49838763,0.3381632
0.65257055,0.59253824,0.33799243
0.5047475,0.57110274,0.25857192
0.60215324,0.6237446,0.41886467
0.54557836,0.63287306,0.29993457
0.63322973,0.74050665,0.39677614
0.5003079,0.5817226,0.16963416
0.5741895,0.60841304,0.31422234
0.49983245,0.5242978,0.3958639
0.58439004,0.52268857,0.41024923
0.5783499,0.6098232,0.36294872
0.5954337,0.60982007,0.21920437
0.5798601,0.63437563,0.27621466
0.75099945,0.74273837,0.41636294
0.70075965,0.6567922,0.3508172
0.5011924,0.5394599,0.24380857
0.7364709,0.6847129,0.27521074
0.45925286,0.49265212,0.32667667
0.49657652,0.4883622,0.22869414
0.52583295,0.642907,0.2475974
0.6179388,0.5608882,0.4145664
0.5159858,0.5152698,0.30705547
0.6652956,0.854359,0.36119837
0.5320318,0.549887,0.3639161
0.8725588,0.82977456,0.3709556
0.6415909,0.6381948,0.30022794
0.57296497,0.80061877,0.24687058
0.6588231,0.70889425,0.35234958
0.5177076,0.5019138,0.32033032
0.62007165,0.641479,0.29669523
0.4903257,0.4861453,0.44405407
0.47395283,0.47260642,0.4144196
0.6270885,0.6617855,0.30597246
0.58858114,0.67256236,0.35173512
0.6401287,0.62576246,0.30324852
0.5188339,0.6007903,0.26826286
0.7490681,0.66301996,0.23502547
0.5471991,0.6514858,0.21833473
0.48304117,0.50526977,0.17789477
0.5623161,0.46959943,0.31318122
0.53328246,0.5516859,0.2955168
0.5511423,0.5681582,0.22280902
0.6680829,0.60564905,0.3433739
0.82420886,0.7466646,0.32274932
0.48490858,0.5259159,0.31516016
0.583808,0.6063524,0.26806563
0.538346,0.54446685,0.37749434
0.68595845,0.6698093,0.34037673
0.62978613,0.6653879,0.28330743
0.64257723,0.6766296,0.28968155
0.66254723,0.68699604,0.28797245
0.6032068,0.6451007,0.3531801
0.6812633,0.6754245,0.3513776
0.6465852,0.64498556,0.29121077
0.52984977,0.55760735,0.23228508
0.55753225,0.6217369,0.23140287
0.46945965,0.5024197,0.2751122
0.54671836,0.65141237,0.2477349
0.71917146,0.80212206,0.42950225
0.47982144,0.48480177,0.37292165
0.60230845,0.68645895,0.28966033
0.47272068,0.4803313,0.4383341
0.7022757,0.7310848,0.32737702
0.49747026,0.52153635,0.3088321
0.60259587,0.6214352,0.39700115
0.50255144,0.56828237,0.2480247
0.61860436,0.7339276,0.21351153
0.5009335,0.49672917,0.26845932
0.6438185,0.6617936,0.3941052
0.49631628,0.55494016,0.36476535
0.5323972,0.5675494,0.40263373
0.68140405,0.7317252,0.3159294
0.6238398,0.6258843,0.3194815
0.5898411,0.63623506,0.302123
0.5076226,0.56931674,0.2235601
0.6786485,0.6519553,0.3138783
0.5330799,0.5434883,0.21433896
0.50962454,0.49717674,0.17548317
0.643048,0.9093645,0.281398
0.5659308,0.6046866,0.12833643
0.55856305,0.5681054,0.24591023
0.5146636,0.5995637,0.24027735
0.5779429,0.6644511,0.2690633
0.53919536,0.6310304,0.30311364
0.5952076,0.5984297,0.3081414
0.5803786,0.57823336,0.27228284
0.7113022,0.6966207,0.37307322
0.4542409,0.46495464,0.44555175
0.5184798,0.5874026,0.30028325
0.6241948,0.6345428,0.37090755
0.71804756,0.7630942,0.32679963
0.5892008,0.5734626,0.24265599
0.5313098,0.67965966,0.42435336
0.6309486,0.66061413,0.28121108
0.62566096,0.67174757,0.32933384
0.63577044,0.6584383,0.3536302
0.793378,0.70978445,0.3349647
0.6688513,0.63074577,0.3015867
0.5448267,0.5419514,0.19576019
0.553474,0.6142196,0.22885221
0.67359626,0.63267004,0.38847357
0.6975371,0.69908303,0.22850817
0.64423686,0.7099635,0.24070913
0.46220568,0.50518847,0.31526142
0.6143513,0.67515844,0.31607938
0.47931817,0.49510348,0.16061842
0.47681737,0.49861607,0.44306797
0.5895428,0.6523335,0.3142768
0.5428407,0.5276472,0.1686486
0.48010284,0.47847846,0.24011487
0.633245,0.48265615,0.30328512
0.6662272,0.64377,0.3803516
0.59585166,0.5922342,0.3253168
0.6403026,0.7700546,0.34338063
0.5879375,0.654548,0.30346316
0.64697903,0.6632945,0.37502074
0.7466536,0.74562174,0.3221215
0.48498175,0.5661466,0.24862605
0.57241315,0.57770616,0.3119753
0.46412325,0.46939954,0.45660496
0.5772405,0.5444279,0.24763834
0.58101785,0.61848825,0.24851072
0.6090245,0.6556799,0.18712497
0.56865054,0.54537827,0.29050785
0.6255193,0.6578443,0.2523209
0.5035733,0.4995633,0.20523703
0.46040717,0.49129456,0.28456962
0.51833755,0.483979,0.44848645
0.6293594,0.6307997,0.30077094
0.544956,0.62627596,0.26232946
0.5033674,0.5447605,0.29500073
0.70964503,0.6690405,0.2916574
0.5929165,0.67137265,0.42092836
0.6270566,0.72286946,0.36947733
0.5941195,0.67313623,0.3269847
0.4820714,0.5091374,0.37434882
0.5548275,0.56075674,0.25228798
0.6593475,0.67164826,0.21104127
0.51146823,0.59812504,0.32622665
0.594989,0.5721418,0.39579624
0.6333656,0.69652945,0.28687876
0.5966665,0.6812935,0.26419866
0.6113987,0.57187754,0.30336916
0.5703583,0.5640579,0.2994032
0.45728898,0.47162902,0.34479773
0.47117612,0.5091904,0.342812
0.4986305,0.5041353,0.3362993
0.6869495,0.655461,0.40902758
0.5159358,0.498017,0.2534541
0.5211242,0.576482,0.25800484
0.55471754,0.54236454,0.30046546
0.6922716,0.80387104,0.26447403
0.46971706,0.54849696,0.25461566
0.70069796,0.7405697,0.31500012
0.64414567,0.60172755,0.29821557
0.59360343,0.62489504,0.20159024
0.64233196,0.66352284,0.31205153
0.4893551,0.5025151,0.30578285
0.51870406,0.5639705,0.2389195
0.5242596,0.61309695,0.31522506
0.60546786,0.61812633,0.29365075
0.6010178,0.7108752,0.25562793
0.6142877,0.67642313,0.25866067
0.5797065,0.5462491,0.37060893
0.5295002,0.544516,0.36716467
0.618967,0.71830165,0.26866597
0.63494223,0.6063341,0.30244875
0.7293515,0.70692414,0.2615525
0.61052233,0.6749548,0.40225834
0.6100773,0.7351211,0.35978007
0.61488956,0.73841053,0.3304826
0.5005917,0.62184495,0.32988936
0.6027335,0.6218688,0.32967198
0.52960753,0.50635755,0.23082012
0.5764221,0.6299485,0.21605688
0.7791233,0.81316024,0.3198071
0.60339963,0.66552263,0.28985143
0.5478585,0.53843987,0.42386287
0.45670438,0.47105953,0.3297305
0.51745564,0.5688945,0.21142226
0.52666426,0.5157085,0.31149745
0.6149209,0.6622612,0.27795583
0.59012747,0.6423145,0.32567406
0.616977,0.6506964,0.27706134
0.8555279,0.62449384,0.31206906
0.6065845,0.60000587,0.27939177
0.75281096,1.0,0.26753998
0.6939549,0.90360254,0.34106725
0.76955324,0.71130353,0.3886618
0.6156563,0.83681,0.3994468
0.5129581,0.534575,0.24495292
0.5773836,0.5993402,0.21466929
0.5555959,0.6227542,0.22082597
0.6041701,0.6696668,0.21051204
0.6302733,0.7202984,0.37188667
0.71146184,0.6803168,0.34451556
0.6156886,0.6799599,0.3064474
0.5215032,0.5750724,0.32288402
0.48909467,0.49019682,0.3866747
0.5531609,0.54620415,0.35630977
0.52657443,0.59707123,0.3027432
0.48047975,0.49424496,0.30827457
0.68953645,0.68516195,0.24236262
0.48443657,0.4973703,0.38370287
0.50781196,0.49604484,0.2035138
0.51944,0.5586372,0.35971892
0.69192344,0.7804085,0.39591867
0.7592871,0.85367656,0.38605517
0.6583389,0.68832386,0.3048368
0.48907518,0.512706,0.33414745
0.53370434,0.5616898,0.37475014
0.54622006,0.65530694,0.2408796
0.4614764,0.48784176,0.24678928
0.6123874,0.68319786,0.30291718
0.53076154,0.5342931,0.26295346
0.72913057,0.696969,0.33376795
0.5659984,0.60316145,0.23977792
0.61423594,0.6472353,0.2597469
0.5508154,0.59330136,0.19682974
0.6819496,0.73720115,0.2590117
0.53208405,0.60956013,0.3256988
0.48618707,0.556597,0.37283778
0.5907726,0.6739847,0.2662713
0.6000911,0.55653155,0.2966696
0.7993717,0.7044532,0.33968365
0.5249509,0.8571855,0.25042284
0.50858426,0.48312557,0.36378324
0.5090002,0.5967697,0.2638046
0.5974886,0.61145943,0.3305897
0.6127335,0.5797698,0.34302193
0.47644565,0.5270223,0.37077624
0.6555505,0.6689437,0.3098628
0.58046687,0.48553,0.39929157
0.5303123,0.58920336,0.233527
0.6383119,0.6311302,0.3089087
0.49789107,0.5935672,0.26316094
0.693917,0.6792667,0.20727694
0.6260023,0.7486311,0.34852558
0.57459944,0.6447556,0.1859994
0.4960725,0.5063579,0.27574146
0.59795785,0.6523835,0.28781182
0.510092,0.5405269,0.28042418
0.80936396,0.61905915,0.36272478
0.6286713,0.55473775,0.34399337
0.5122125,0.5871645,0.4028989
0.47302213,0.48815596,0.26561153
0.57515043,0.5928995,0.31598586
0.7276793,0.74304414,0.3683234
0.5884228,0.60905486,0.3946103
0.66487867,0.66041493,0.32788473
0.6422916,0.50175726,0.27046585
0.72896534,0.7265114,0.2705428
0.5330603,0.54425323,0.27535057
0.5777823,0.5724619,0.27225333
0.5908628,0.5993507,0.30677277
0.5728584,0.61913216,0.33486295
0.5538094,0.5425937,0.28404266
0.6525506,0.7179742,0.3027174
0.6690562,0.7029164,0.30537415
0.47342336,0.57402647,0.41423398
0.7180989,0.71536523,0.2935359
0.51625717,0.50965136,0.4020636
0.69597334,0.66581464,0.2689337
0.8731809,0.70724374,0.4122805
0.5666806,0.6604663,0.14928085
0.5985296,0.55793804,0.26405245
0.61954427,0.6530954,0.34315223
0.606087,0.63233435,0.30043024
0.58768064,0.6517669,0.3122205
0.64705384,0.64060265,0.2738601
0.55874246,0.60270005,0.25670648
0.88936895,0.79858035,0.2983886
0.8096236,0.7746709,0.2731706
0.6262104,0.6610752,0.28446144
0.62427497,0.64175445,0.27263469
0.5892145,0.54408634,0.24741846
0.5069174,0.5396249,0.24575716
0.60949093,0.68927187,0.40472913
0.52111864,0.58587456,0.33909512
0.5607158,0.6360512,0.22960508
0.6414301,0.6533032,0.40633374
0.6560358,0.6124248,0.32207173
0.66544735,0.5663332,0.3247826
0.6329209,0.6063692,0.18745756
0.47925738,0.5130763,0.3852082
0.5773853,0.6662011,0.34942418
0.7382603,0.56591773,0.2782426
0.46211004,0.47241974,0.36530137
0.6104069,0.63557935,0.26679832
0.6397457,0.76241696,0.27399617
0.46769354,0.49571422,0.30076754
0.49946344,0.58353347,0.29043055
0.5982333,0.64892066,0.32871836
0.70458776,0.6990122,0.35817593
0.5914137,0.791699,0.23391551
0.48880857,0.49910465,0.2352621
0.5196872,0.51408595,0.21175158
0.7277268,0.6610759,0.34044957
0.6270732,0.7248234,0.37787372
0.50987947,0.57676864,0.28331763
0.6806891,0.7761471,0.3206138
0.5382982,0.6100324,0.3092848
0.5700066,0.5955434,0.2561406
0.48881057,0.5680144,0.30721444
0.6378699,0.6625102,0.4417919
0.49589893,0.53263605,0.44143188
0.4998565,0.5471938,0.22330368
0.6849189,0.67826986,0.27992165
0.47854915,0.4785895,0.43726355
0.5084356,0.56391037,0.43560517
0.69900423,0.65452665,0.35952902
0.6505989,0.7714103,0.3696671
0.6328434,0.6502457,0.23103064
0.66392195,0.71743906,0.3642305
0.6023366,0.6286658,0.27464324
0.602122,0.5825404,0.34227365
0.65261936,0.63417244,0.23499495
0.93347245,0.70329624,0.37807518
0.6332115,0.58020514,0.4316786
0.605382,0.6785295,0.3581506
0.71903956,0.698755,0.29843938
0.63433063,0.6658363,0.34246606
0.47675967,0.6199893,0.3366651
0.6376087,0.7069164,0.29842234
0.68015975,0.7712101,0.28833896
0.7346011,0.68328714,0.30930728
0.58702815,0.6178018,0.31131274
0.6767822,0.70039475,0.27084208
0.5503229,0.6592652,0.26604736
0.5902483,0.6428988,0.3167069
0.45969734,0.4692828,0.431796
0.68546784,0.674053,0.32785445
0.6368057,0.6650728,0.34132046
0.6608857,0.6478683,0.37142706
0.52309257,0.64056736,0.27955365
0.47877374,0.61291236,0.38207406
0.62377006,0.62478703,0.29467088
0.4831585,0.56978554,0.2653194
0.60567105,0.66627645,0.33658254
0.8401783,0.8023744,0.33671433
0.47283265,0.49391,0.2859547
0.6735147,0.71635216,0.2566955
0.56544,0.62288535,0.24627209
0.53069973,0.6931997,0.4369241
0.5207211,0.63347524,0.30254686
0.6338102,0.8003883,0.20884597
0.4782527,0.6091449,0.29039037
0.6200316,0.6610794,0.29278427
0.60706896,0.6789568,0.33610857
0.6505994,0.67537546,0.27819753
0.73452955,0.7709088,0.30556136
0.6328591,0.6169363,0.25123882
0.5288401,0.55349606,0.25872695
0.67052436,0.7889596,0.3957975
0.5851823,0.6905754,0.1820808
0.47571588,0.49337146,0.34345335
0.80016726,0.5814374,0.36918342
0.57178396,0.6082183,0.43032598
0.53679216,0.63109905,0.27808738
0.59661084,0.6088977,0.29559994
0.655408,0.6582854,0.27155733
0.49978483,0.47343367,0.37420028
0.49081984,0.5493348,0.40109807
0.47547707,0.48977396,0.27980703
0.5783373,0.64971024,0.27609766
0.50129944,0.5586157,0.30647898
0.5694193,0.6007632,0.26768702
0.5554109,0.693958,0.29410386
0.6150692,0.80788726,0.25505608
0.47912732,0.49928972,0.44016898
0.6137617,0.71018636,0.27144653
0.6461273,0.6348046,0.30220228
0.65524065,0.62651694,0.31869346
0.6442601,0.705023,0.34981978
0.5436436,0.5990776,0.4297769
0.67402405,0.66078496,0.2899413
0.6604868,0.6953183,0.2516752
0.5584424,0.6196585,0.215182
0.503708,0.5869679,0.29380888
0.63007486,0.6048422,0.24898279
0.60684127,0.5827066,0.27978414
0.6092264,0.65017015,0.31726146
0.50830674,0.5695779,0.33442318
0.6636839,0.6375098,0.2782336
0.4591914,0.47188196,0.410231
0.6804345,0.5636008,0.30735284
0.68947667,0.6523053,0.33186668
0.6520544,0.7154377,0.35567707
0.66925204,0.601958,0.20567006
0.5010648,0.590838,0.27721137
0.6462941,0.5962221,0.2563259
0.6786071,0.7408292,0.4007398
0.5820442,0.6244722,0.30436367
0.6150611,0.7150109,0.40632182
0.49931765,0.5290347,0.2996816
0.49190855,0.48758575,0.23407829
0.57394767,0.59329265,0.4155258
0.64912987,0.65753835,0.34065986
0.66120064,0.6641988,0.28914392
0.4837948,0.5090327,0.27053654
0.6166829,0.63959694,0.21852505
0.5822862,0.632449,0.35161012
0.59183455,0.61642563,0.26786005
0.522164,0.5541313,0.3319335
0.65654504,0.66138613,0.4108327
0.6754948,0.7918939,0.34469205
0.6232895,0.8788677,0.2894169
0.5025855,0.56608707,0.25000727
0.5931856,0.6932148,0.3885466
0.66276354,0.63939494,0.28408754
0.9720642,0.7751476,0.34379786
0.5675631,0.6073888,0.23311323
0.6746112,0.7031511,0.3145162
0.618529,0.5623077,0.2687617
0.5542417,0.79482186,0.3994546
0.66070217,0.73822945,0.3097241
0.7436962,0.8262794,0.31074506
0.8895547,0.6039796,0.3709094
0.5135748,0.57804143,0.34879297
0.79420245,0.66983294,0.35493034
0.5752714,0.6524566,0.38970637
0.59184265,0.6753319,0.32746154
0.5909279,0.577469,0.29905152
0.6020357,0.6651643,0.223055
0.4691193,0.562957,0.22289431
0.5283803,0.5676922,0.24163204
0.55817914,0.5774596,0.3870148
0.6186072,0.6375945,0.25528336
0.5416886,0.6772534,0.23749697
0.4622358,0.48765907,0.30699706
0.66431653,0.7026992,0.33271736
0.496431,0.5633942,0.21771431
0.5548759,0.5084377,0.20209724
0.47390443,0.5342054,0.25637472
0.64965665,0.66265285,0.2537325
0.577073,0.6011136,0.28747404
0.6230001,0.7220229,0.32989872
0.8425572,0.66834277,0.37140518
0.6592249,0.6566736,0.28470385
0.5194521,0.61466044,0.22813916
0.58367956,0.6785833,0.2839272
0.59152335,0.59236985,0.38331246
0.49030796,0.5220177,0.28839886
0.6306867,0.69713956,0.27024275
0.5822992,0.67488015,0.20791662
0.49598047,0.50406224,0.43977726
0.6303724,0.69916165,0.25554156
0.6502494,0.56917906,0.36106902
0.4720684,0.4886597,0.32370263
0.58800954,0.65901256,0.32377756
0.4977897,0.5280488,0.14090055
0.5849023,0.6859586,0.43081617
0.4794062,0.49130636,0.28025228
0.47460777,0.4975421,0.29156125
0.5737084,0.57952243,0.27519935
0.6411801,0.73570836,0.25157923
0.46643126,0.4653581,0.45541847
0.60087717,0.6433045,0.28961772
0.48786265,0.58966076,0.3442561
0.663456,0.7182362,0.34505796
0.5432111,0.7262794,0.33984
0.46121418,0.49558115,0.1542722
0.6261183,0.66001964,0.39918172
0.45369375,0.465257,0.46018648
0.63682973,0.7051162,0.31649047
0.75945246,0.691741,0.32420975
0.5838828,0.6126623,0.23319757
0.49229506,0.5044507,0.30912846
0.6067598,0.6601269,0.28131366
0.64969784,0.65365833,0.20310038
0.5919309,0.6963057,0.3007334
0.49193257,0.54028463,0.24603277
0.59749895,0.67010033,0.21249473
0.51831937,0.5948154,0.26524174
0.6653319,0.67472166,0.33004075
0.48520997,0.608722,0.29492325
0.6017864,0.6733841,0.35478193
0.4727403,0.5477053,0.34224927
0.6200576,0.66255575,0.2828607
0.75793004,0.67107457,0.24274361
0.601821,0.6346542,0.3688258
0.5007113,0.5763349,0.23685288
0.5445802,0.84128374,0.38084024
0.46477312,0.52711743,0.34751517
0.5482064,0.5185963,0.36663252
0.577203,0.65374136,0.3008837
0.6412403,0.76867324,0.34781003
0.632773,0.65532345,0.35403115
0.4687481,0.48045883,0.29073012
0.7321841,0.7461343,0.3297152
0.62256485,0.6409549,0.28533518
0.6171556,0.74035364,0.2756362
0.5365283,0.6042508,0.3183381
0.59656954,0.59362316,0.26362008
0.7431675,0.7861999,0.33087653
0.7306851,0.7089862,0.22698087
0.75460255,0.65084535,0.45023918
0.5369592,0.5401942,0.2539534
0.55803216,0.6380644,0.33545566
0.5131667,0.48705852,0.30565953
0.56261,0.550553,0.1679573
0.59817135,0.6766017,0.35575378
0.7682385,0.7157915,0.2624672
0.5322458,0.56358993,0.25641263
0.6078274,0.72569484,0.28959203
0.48803616,0.5948505,0.26999134
0.69987607,0.633413,0.4298705
0.57754475,0.57527006,0.24883103
0.5301558,0.58892435,0.22561401
0.47998312,0.48604995,0.31034505
0.49647367,0.5584349,0.2533031
0.6116877,0.49974793,0.22868723
0.7658941,0.6165886,0.35485488
0.61978847,0.6256868,0.26222092
0.5850016,0.65475374,0.26202255
0.49184224,0.5193675,0.18312448
0.45466363,0.46502787,0.46009594
0.63128614,0.6607887,0.24163014
0.60401386,0.6321727,0.25709534
0.6232099,0.5705381,0.27775556
0.61900985,0.62144756,0.37297767
0.63197994,0.6571631,0.4498762
0.64444155,0.6754666,0.31017452
0.600282,0.64671767,0.38432944
0.6919234,0.6325344,0.2779804
0.61073375,0.6573387,0.25198698
0.49468446,0.48645884,0.25506562
0.6119743,0.68435603,0.22981328
0.48827258,0.4948097,0.22065228
0.46882963,0.47370738,0.32030928
0.86780465,0.673398,0.3119288
0.64590687,0.68704015,0.3530286
0.5847057,0.5447691,0.357441
0.6170717,0.63783604,0.28576094
0.69774264,0.6974916,0.33717108
0.5416681,0.5659677,0.27754068
0.5021883,0.5831028,0.3643365
0.55255306,0.5349581,0.27483737
0.6682127,0.7072601,0.37108684
0.59938043,0.65011895,0.3071441
0.58106875,0.61361414,0.26948845
0.685712,0.6668492,0.33732367
0.6185751,0.68853074,0.30833805
0.56706035,0.5812285,0.32269865
0.46066478,0.49653706,0.29072905
