A2A,A1,hERG
0.6383969,0.58781016,0.39930212
0.6867698,0.80355567,0.35563636
0.7879453,0.6867309,0.36228162
0.72724247,0.7280634,0.2698233
0.9279071,0.94030863,0.26665634
0.7290935,0.7606998,0.40402287
0.55940896,0.61108595,0.17183936
0.78095055,0.946049,0.2738589
0.4945587,0.4820875,0.36404788
0.7130298,0.7997238,0.23599386
0.9441111,0.797661,0.3705691
0.7337429,0.7175409,0.2665311
0.6315572,0.6544861,0.36860234
0.95096284,0.76841664,0.32559395
0.6521761,0.66043895,0.35876244
0.9245269,0.93619585,0.3555441
0.9098768,0.8459034,0.28379655
0.4911331,0.54254496,0.36545032
0.7360016,0.82408136,0.25798678
0.62969613,0.6969033,0.24745011
0.6934531,0.79260695,0.33238572
0.63667923,0.73290944,0.34075427
0.9063406,0.8354782,0.24104267
0.58470464,0.5337899,0.3318314
0.5855457,0.6553585,0.18062586
0.9200891,0.87093997,0.25007707
0.5462279,0.605865,0.23429734
0.80404264,0.74269086,0.16044265
0.6129849,0.6247896,0.23799735
0.61630005,0.7636392,0.2671786
0.61343783,0.6972169,0.228894
0.7363227,0.77719605,0.23283428
0.5801987,0.5748425,0.21069539
0.7838995,0.8448914,0.39769465
0.8020711,0.6273054,0.341417
0.73542553,0.82781935,0.34816796
0.6516577,0.7447954,0.32632816
0.4734129,0.48213232,0.41358662
0.9113532,0.80728304,0.29279262
0.95205086,0.84809357,0.25867158
0.64727056,0.6250874,0.38370228
0.60281473,0.5762927,0.33192503
0.9887539,0.93221885,0.3231492
0.8684547,0.74032044,0.31713217
0.59217745,0.67456114,0.27171242
0.6811342,0.66115797,0.35003394
0.5860102,0.85997725,0.2650141
0.5383038,0.5634569,0.37148005
0.770637,0.8709137,0.29977703
0.84174204,0.8018678,0.30361158
0.68418616,0.71684945,0.26023817
0.7258613,0.7631046,0.30527472
0.9527134,0.8073165,0.31782842
0.7465798,0.76331943,0.3297379
0.73791766,0.7557279,0.25789678
0.73315275,0.7396835,0.36334574
0.6971535,0.70231146,0.2872795
0.80705893,0.7745179,0.35962552
0.66710883,0.6797188,0.28053093
0.66536796,0.6428284,0.32462382
0.68660796,0.78318757,0.24666518
0.5540601,0.60830325,0.29612917
0.5490663,0.5614013,0.36565334
0.75987744,0.77098364,0.26117182
0.4987458,0.54475397,0.2928393
0.60101295,0.67694896,0.37648982
0.6381032,0.7348643,0.35070908
0.84494925,0.82476664,0.26286006
0.7741182,0.8738954,0.3216046
0.73155487,0.7381868,0.3250093
0.69574594,0.7428874,0.37688488
0.7042639,0.9005087,0.35581034
0.8707214,0.6694341,0.34756827
0.9490836,0.8613601,0.26276362
0.7832648,0.764149,0.3812229
0.6045804,0.63330835,0.27853096
0.54618573,0.5075659,0.41520935
0.5939414,0.6620616,0.24449807
0.7549601,0.6097971,0.2814446
0.7255653,0.7678792,0.28191537
0.6932605,0.74852586,0.30900276
0.7916968,0.8292901,0.30561107
0.71739656,0.7809095,0.2913999
1.0,0.9381042,0.2671941
0.61562896,0.60337484,0.32957643
0.59703416,0.6477487,0.25521123
0.57051617,0.4930044,0.38271123
0.778857,0.77037084,0.274818
0.65302783,0.7584285,0.1697936
0.7361887,0.77249163,0.3378371
0.5201206,0.54386723,0.29372525
0.87800986,0.8099056,0.25299639
0.85864776,0.79090583,0.3158359
0.5548043,0.61757773,0.32435
0.67860717,0.6328383,0.3941084
0.6794445,0.7375146,0.35913682
0.76295567,0.71774524,0.30618966
0.5136431,0.5575938,0.3409459
0.7837941,0.8380146,0.36631745
0.65023464,0.6750178,0.24936128
0.7732503,0.82010967,0.2918548
0.52193636,0.5858417,0.3446297
0.7544182,0.7756489,0.37422198
0.71434814,0.7372042,0.3446198
0.6064797,0.68244714,0.23681706
0.75855863,0.71755177,0.24964839
0.5040517,0.524637,0.26784033
0.61719793,0.80031806,0.36929804
0.67329973,0.72460675,0.26411211
0.65823656,0.6136407,0.28926116
0.73581135,0.7969673,0.34186333
0.77419895,0.78842825,0.3004989
0.6515006,0.66645634,0.40173995
0.6860983,0.7550123,0.37011528
0.7723762,0.8972965,0.31043202
0.9544795,0.77357477,0.37520385
0.8058126,0.83194244,0.2871638
0.8172839,0.8860671,0.2599337
0.88803226,0.71409094,0.3492515
0.6067086,0.6611526,0.30827463
0.66912377,0.5409657,0.2956726
0.6533888,0.66633445,0.31886744
0.6411604,0.5197804,0.38025385
0.6685046,0.67762583,0.3686304
0.5861394,0.68670774,0.24934202
0.7231105,0.7667704,0.41521156
0.4755603,0.5690527,0.30038655
0.66054004,0.70357424,0.27793914
0.77579486,0.81520563,0.25425076
0.7663373,0.8008912,0.31573385
0.9082091,0.85332984,0.32326043
0.7659575,0.76585037,0.241337
0.6528641,0.663002,0.35776764
0.86728585,0.7349571,0.3057844
0.4783951,0.47733954,0.4524715
0.6915972,0.7744867,0.3864931
0.6866029,0.72390395,0.31643242
0.76257634,0.79632497,0.24967825
0.8335279,0.73211104,0.34352767
0.8075542,0.6985193,0.3838768
0.7461852,0.7645806,0.3808567
0.7693525,0.7311066,0.2578662
0.63389677,0.6559848,0.26247907
0.7253992,0.95478743,0.36311936
0.7137575,0.72341835,0.29575306
0.5943534,0.5930488,0.25666934
0.6297929,0.7322191,0.31345195
0.7581384,0.75041384,0.35892183
0.89491683,0.7961789,0.26298475
0.7256224,0.7518718,0.22491115
0.574302,0.5394261,0.31876904
0.7538052,0.7243758,0.32314992
0.52965397,0.60526496,0.3176822
0.7723434,0.77700466,0.29196113
0.519038,0.52808213,0.2798149
0.7609943,0.796612,0.31191915
1.0,0.9160744,0.27199805
0.8421464,0.81821454,0.25731307
0.5431742,0.6142593,0.32967234
0.6479887,0.63589734,0.28790724
0.54032737,0.62013936,0.3287148
0.9990172,0.93630433,0.27296782
0.91477054,0.8519682,0.32784152
0.79304886,0.7343657,0.41097188
0.69698924,0.77006865,0.27321184
0.69005734,0.73711723,0.39584428
0.7443761,0.78895015,0.3019346
0.9365332,0.8384078,0.24388099
0.67915773,0.6493113,0.276937
0.7789322,0.728413,0.29587996
0.8148386,0.75185615,0.23762047
0.9036248,0.86644477,0.3003015
0.8425655,0.82391965,0.30058634
0.6652979,0.72372484,0.2442066
0.66321206,0.69187933,0.25852144
0.70478755,0.6408719,0.20765626
0.6685913,0.718392,0.24086618
0.69190866,0.6553957,0.29944253
0.715239,0.75979024,0.27689332
0.46596608,0.4961116,0.27591497
0.6660254,0.67518115,0.28783798
0.5808625,0.6566897,0.12318903
0.62645876,0.5680522,0.3256687
0.8312803,0.75384015,0.3365891
0.8135046,0.7414109,0.29378164
0.6387645,0.7397943,0.23590219
0.7715369,0.8660776,0.31645763
0.664182,0.68633515,0.32926232
0.64355886,0.92586017,0.30652773
0.62033075,0.60272443,0.43279427
0.5757918,0.67759556,0.3325879
0.6670322,0.57126015,0.2837904
0.7028928,0.71674645,0.31460816
0.75819844,0.78297144,0.1953699
0.89162487,0.7926663,0.25653344
0.67603165,0.85593176,0.2980752
0.57332367,0.5754546,0.18453372
0.7138656,0.7504171,0.32091898
0.8942849,0.9077614,0.2842425
0.5657417,0.64345926,0.27396607
0.50940907,0.53567564,0.37519288
0.73556244,0.7101005,0.18739247
0.84478974,0.83575326,0.3027088
0.87909466,0.7583483,0.397121
0.8963636,0.86983174,0.29094332
0.68386215,0.7097132,0.35859722
0.7890216,0.81016874,0.26667523
0.96077085,0.93145365,0.25418538
0.77779704,0.803896,0.32226706
0.7414746,0.69519514,0.27663964
0.69801354,0.7593765,0.27330297
0.71459806,0.7761004,0.3189233
0.6407969,0.66983783,0.3179747
0.74596894,0.8431242,0.2870887
0.73067343,0.7278315,0.21992028
0.7294095,0.7890871,0.33400363
0.9693558,0.9362453,0.3229341
0.7009131,0.9221812,0.28013545
0.7614312,0.72792363,0.25507128
0.6025763,0.63203084,0.31876796
0.76705205,0.82383114,0.27286297
0.75478745,0.7331846,0.2942903
0.46845663,0.49407828,0.35025793
0.60912347,0.62408185,0.22801507
0.5362429,0.6885054,0.2645647
0.7597172,0.7088024,0.22094941
0.52515084,0.48695385,0.38782662
0.7605843,0.80984694,0.26012552
0.6569898,0.6229806,0.2622034
0.6149642,0.59927654,0.36166096
0.79395103,0.73681295,0.25824773
0.63833296,0.727936,0.34374952
0.8784241,0.7740534,0.34112632
0.9932717,0.9323034,0.310252
0.7510411,0.7412518,0.37858915
0.77643895,0.7889882,0.30757183
0.6855042,0.6935845,0.27442503
0.5592947,0.60741496,0.2730149
0.87160796,0.5401224,0.3005665
0.75539124,0.7957455,0.28080958
0.76338255,0.7070837,0.26755524
0.5842762,0.69544154,0.21766323
0.54092634,0.5530426,0.33694357
0.82192075,0.9315785,0.39611113
0.52512974,0.500755,0.43531442
0.60877573,0.64528775,0.27533525
0.7467185,0.765163,0.2812295
0.9334179,0.7847309,0.34819543
0.78772485,0.7901072,0.2561283
0.67384887,0.7329924,0.2110675
0.8024209,0.73558486,0.33349663
0.7133884,0.817648,0.3274951
0.4795633,0.51072705,0.39203405
0.77583826,0.83665043,0.29000998
0.6880582,0.7592108,0.44320565
0.73015124,0.7476522,0.4002357
0.8866779,0.7585731,0.32913858
0.66820747,0.79126567,0.31702346
0.78330636,0.70355546,0.24722368
0.7886651,0.8143564,0.33137333
0.7844949,0.7839756,0.34884113
0.633666,0.6557867,0.27879083
0.7286215,0.709131,0.32179773
0.7861976,0.8047986,0.26533544
0.4833326,0.5198349,0.42342287
0.7587932,0.9068993,0.26709163
0.81808126,0.83472556,0.24548775
0.79231757,0.8702621,0.27219003
0.7324614,0.7874374,0.37985617
0.54356545,0.5626081,0.2557087
0.74944377,0.8067945,0.2816195
0.7071391,0.71877927,0.39443702
0.4942714,0.55850863,0.34730542
0.6729488,0.75790906,0.26973617
0.727345,0.74251544,0.38618022
0.68523085,0.7431762,0.36496615
0.6859414,0.6913877,0.31496906
0.6747709,0.75859106,0.4538926
0.7302362,0.8632738,0.4024951
0.7814352,0.8681018,0.29779553
0.8005966,0.77913684,0.17561817
0.93263096,0.89426655,0.20006353
0.70414954,0.7134902,0.39751107
0.6258643,0.7414149,0.12406039
0.5580877,0.6711634,0.3062873
0.907645,0.7794532,0.3171606
0.77733034,0.7850765,0.25150996
0.75006676,0.8112972,0.41085792
0.73801553,0.6774656,0.26554585
0.74478495,0.7636252,0.32407779
0.655821,0.6396992,0.30799443
0.72584164,0.80920047,0.34111184
0.80898666,0.7499671,0.2357232
0.63186663,0.7207383,0.33606952
0.70083314,0.77877325,0.24572879
0.84029454,0.7424868,0.3495254
0.4956313,0.50587416,0.42101228
0.60616326,0.60802144,0.42819142
0.45449695,0.46406046,0.45003492
0.782314,0.8272612,0.38681644
0.8020511,0.7918682,0.23869753
0.5483677,0.68055737,0.31208694
0.6530668,0.66936684,0.41195095
0.5679483,0.64948916,0.21477139
0.7513335,0.7726894,0.3101701
0.56281364,0.67256546,0.33707052
0.6967958,0.74141604,0.283592
0.8291367,0.8146143,0.2891183
0.7726344,0.7011148,0.26261598
0.6595153,0.8405568,0.2283749
0.6394712,0.6617369,0.2999168
0.68442786,0.74814534,0.40071034
0.89279294,0.67827797,0.31810743
0.76819015,0.77241856,0.37794083
0.741426,0.7229673,0.3074559
0.6055573,0.6614555,0.28003514
0.5731854,0.5596501,0.2521056
0.8043674,0.8735992,0.2730952
0.60511434,0.6854513,0.28954732
0.5435346,0.5466837,0.2805919
0.6973385,0.6782569,0.2796585
0.7472446,0.8568846,0.29114443
0.73432165,0.6434213,0.247302
0.5851912,0.60063523,0.18395132
0.74724513,0.7065992,0.2866351
0.5528248,0.57741934,0.25693464
0.91291136,0.8143476,0.32296568
0.72876287,0.80571187,0.39050955
0.6228978,0.6791921,0.4124825
0.54544926,0.6425006,0.22806782
0.4873201,0.52877355,0.24367303
0.65320635,0.7608416,0.26588392
0.67741126,0.80806386,0.2735108
0.66512287,0.74984103,0.38859147
0.5156366,0.579315,0.40265512
0.47915718,0.47679767,0.3392648
0.89806086,0.72783524,0.31117266
0.75517946,0.79069865,0.34283054
0.7293681,0.6366554,0.44556916
0.6885402,0.7806271,0.28303808
0.5480471,0.5340317,0.37304753
0.67712337,0.63925934,0.3294534
0.47725883,0.50288945,0.40009493
0.7329146,0.7149467,0.31864017
0.88512826,0.87825245,0.4273401
0.80965644,0.72261256,0.33498877
0.4712278,0.5092268,0.3068241
0.7488026,0.90328175,0.2710898
1.0,0.9427209,0.26969552
0.822441,0.77140117,0.25415498
0.47447538,0.5416333,0.29769123
0.50105405,0.48674127,0.41615683
0.49700975,0.5458093,0.4198627
0.77508163,0.9198959,0.29005122
0.8921487,0.79364765,0.25592875
0.4912481,0.5712327,0.35326523
0.7637038,0.8234526,0.40505046
0.73245287,0.8286613,0.33481914
0.76631635,1.0,0.3837347
0.60980153,0.6308734,0.28869122
0.7332148,0.65440106,0.2816171
0.5407114,0.5035897,0.31952208
0.8850557,0.75151247,0.31466693
0.744643,0.7892099,0.33938855
0.75033724,0.81925416,0.33591962
0.71736646,0.7041151,0.3652689
0.6407587,0.66758394,0.3392493
0.8983113,0.7822949,0.33854455
0.55105436,0.59962386,0.41206378
0.9276599,0.7364805,0.3270775
0.6431317,0.7458294,0.2888711
0.7283024,0.81041217,0.28994977
0.70252657,0.7774146,0.23741853
0.91142046,0.84204465,0.26703143
0.7448944,0.806102,0.3537833
0.77235055,0.75985944,0.39136302
0.6962788,0.7713754,0.28309053
0.8525509,0.72964996,0.31260872
0.9230646,0.86649066,0.25864595
0.8925397,0.8791875,0.42135555
0.79540473,0.86271524,0.38275385
0.68395054,0.7335684,0.31246638
0.6862951,0.6779474,0.30937696
0.4578301,0.51130855,0.4218524
0.6179456,0.63774675,0.24395943
0.76316357,0.77383333,0.2944131
0.66973877,0.6985509,0.29539353
0.73614514,0.8258724,0.26114595
0.50599724,0.56674004,0.39930725
0.80376995,0.82975537,0.2617079
0.8510252,0.7269265,0.26102448
0.47851095,0.49039346,0.38432014
0.78518075,0.69793457,0.17930615
0.5724262,0.5483305,0.35774446
0.5703122,0.5824388,0.36553597
0.6249797,0.63528395,0.29355
0.7452039,0.8202471,0.41013497
0.7152997,0.7906325,0.23555398
0.5621161,0.8144799,0.31629205
0.6948163,0.7235198,0.2872072
0.65542346,0.6580636,0.3266111
0.59666,0.63962257,0.3575588
0.69647706,0.734349,0.33738703
0.575999,0.69170696,0.15919572
0.6768344,0.6825819,0.27833068
0.51167846,0.5779279,0.27345115
0.55592614,0.5846611,0.23823434
0.79351866,0.8306829,0.34149015
0.66152793,0.7053374,0.35706925
0.7548137,0.7009858,0.3791216
0.81948805,0.80104685,0.30026108
0.69428,0.81395614,0.39995486
0.81042874,0.738979,0.35872602
0.5851574,0.5764541,0.23505044
0.73055303,0.6840404,0.34230387
0.8286485,0.79774743,0.28736818
0.6815362,0.70791477,0.38087308
0.52808696,0.58251965,0.3223852
0.61704624,0.7504224,0.18783903
0.79023904,0.8817147,0.2808141
1.0,0.9053926,0.26461852
0.55970454,0.68522537,0.41847217
0.66128385,0.5618153,0.38765323
0.63182354,0.6984114,0.27886456
0.8820645,0.7436672,0.34039444
0.6868596,0.87715226,0.33115077
0.69843197,0.6822062,0.3011102
0.634066,0.6651416,0.30314833
0.6763183,0.67619586,0.37568516
0.6408376,0.63349986,0.35213816
0.80644846,0.79676324,0.30767012
0.56122476,0.6331275,0.22645426
0.7206354,0.6927058,0.2673533
0.72671664,0.7229706,0.33622724
0.772043,0.7677473,0.4008382
0.7789517,0.73083216,0.23573172
0.5824801,0.66593075,0.30270624
0.71580124,0.875407,0.25595754
0.65668154,0.68843466,0.344374
0.8495188,0.79056495,0.33984303
0.98544365,0.9336308,0.26876128
0.9185524,0.8780265,0.27738547
0.62030584,0.70283145,0.2120111
0.63092065,0.671357,0.40335715
0.786856,0.7687178,0.38611132
0.6223247,0.6480647,0.35750258
0.86102575,0.79029864,0.2537036
0.7613564,0.68528306,0.22297835
0.71471673,0.671237,0.34010255
0.6112743,0.70668876,0.3753975
0.70813304,0.79829615,0.3055017
0.6158559,0.56222993,0.32767946
0.51684016,0.5881683,0.38214403
0.74843895,0.78280383,0.34346431
0.6634208,0.60190755,0.29130572
0.7546358,0.78400946,0.28716826
0.5046409,0.5895289,0.25190723
0.85212916,0.7327912,0.25695658
0.56444466,0.5169083,0.32947558
0.6819445,0.59800845,0.3843363
0.54432887,0.5331281,0.37615657
0.7387559,0.87061375,0.30044138
0.8238612,0.8623356,0.18306947
0.5686684,0.4938774,0.40212643
0.5030994,0.5965323,0.3194999
0.7450443,0.7833215,0.3331663
0.8432476,0.9168855,0.27446514
0.7257482,0.7522656,0.2237423
0.69681734,0.770555,0.3401922
0.5224969,0.5313643,0.44404578
0.9050352,0.81334937,0.2492944
0.7370273,0.67988515,0.34816545
0.6316329,0.66769505,0.28896993
0.79459375,0.75555634,0.26849252
0.51802784,0.51705366,0.25807035
0.75347555,0.785796,0.3723809
0.644472,0.5999906,0.31544954
0.77411693,0.769426,0.30602163
0.87903863,0.92182904,0.19141185
0.7291703,0.6263451,0.3891515
0.5653255,0.6079175,0.26890695
0.61102825,0.5972198,0.39426845
0.63465273,0.70648515,0.25543422
0.5534856,0.6398842,0.3637622
0.64471084,0.69684184,0.32436937
0.46486187,0.48798293,0.27058756
0.6715797,0.7037491,0.343727
0.7143326,0.8109844,0.35808033
0.790828,0.7159257,0.33839768
0.6977687,0.6479047,0.30014974
0.8238606,0.7835607,0.32929176
0.65173334,0.635542,0.30995917
0.79192823,0.8644643,0.32308578
0.7484911,0.85190296,0.33188295
0.73928964,0.7321288,0.34760946
0.6347837,0.6674839,0.3306855
0.7588793,0.8007222,0.25965297
0.93895876,0.9065093,0.27845764
0.726134,0.8445911,0.32348484
0.8590813,0.7164125,0.30702597
0.70282674,0.7636209,0.30399662
0.9268014,0.73362756,0.3623646
0.49434477,0.49187404,0.39924413
0.62102455,0.661525,0.29026443
0.82379645,0.7268244,0.2707771
0.8262611,0.80624235,0.25979847
0.7026007,0.7181016,0.21367812
0.65404665,0.93719256,0.2554828
0.7305789,0.74963814,0.34533954
0.5768192,0.6449789,0.40324682
0.5986599,0.6714343,0.2915241
0.5747089,0.6357094,0.29047966
0.7914716,0.8198447,0.28239185
0.7082581,0.7502182,0.3289901
0.68501306,0.6436186,0.27574313
0.6695806,0.6951522,0.32321602
0.68531835,0.7685306,0.28039026
0.5562903,0.6259853,0.357835
0.47801986,0.59983355,0.38681585
0.569834,0.68980914,0.27031344
0.8788762,0.7790479,0.34750116
0.63024867,0.6973789,0.26171774
0.65904826,0.6339221,0.35260683
0.529184,0.49400565,0.2807222
0.7049023,0.798967,0.2322253
0.73490787,0.7891463,0.22966522
0.65050614,0.6845315,0.32149142
0.7919298,0.67526335,0.3273657
0.6995134,0.7452451,0.36626256
0.8000821,0.7912258,0.25008267
0.786796,0.8322336,0.2965238
0.55341655,0.4900149,0.341739
0.9298146,0.9224395,0.32488358
0.78252006,0.78911656,0.28316242
0.784039,0.8485732,0.33568627
0.8225646,0.7840246,0.28467578
0.91564894,0.7740486,0.3849933
0.889135,0.7275065,0.42258435
0.62531084,0.64163643,0.3843702
0.46697074,0.469893,0.44823784
0.9167038,0.90384996,0.27178752
0.8433131,0.74989635,0.24420458
0.52597064,0.50973445,0.33796692
0.79870087,0.8804917,0.399705
0.84257907,0.83938986,0.36748564
0.981295,0.93059635,0.31166297
0.7353604,0.8207031,0.25500727
0.76027805,0.7972226,0.28554899
0.6045348,0.54258543,0.25370628
0.74909043,0.71557486,0.38220167
0.49330434,0.54722583,0.30552995
0.63476926,0.6981349,0.43189454
0.49931905,0.61712396,0.2722
0.76963955,0.88559014,0.2829914
0.81705403,0.7891488,0.3463412
0.640283,0.651337,0.2654876
0.9057417,0.89158463,0.26887167
0.6601977,0.7212492,0.3576582
0.8822024,0.8098273,0.35336536
0.5208155,0.5574653,0.34063393
0.47505832,0.47244984,0.27387857
0.46642482,0.4910207,0.37861204
0.6498235,0.56567615,0.29308105
0.815423,0.7974959,0.33068866
0.5488608,0.54970616,0.17845297
0.45483333,0.47374225,0.37425476
0.9459091,0.8459745,0.33287787
0.7292351,0.7241964,0.35600156
0.8705768,0.7795872,0.3567044
0.6376053,0.7021824,0.33707154
0.58370954,0.6300081,0.3329134
0.7126526,0.69533,0.28235656
0.46945965,0.5442773,0.25723463
0.7721987,0.8361263,0.3365096
0.5014148,0.4981411,0.45276153
0.7869037,0.72044545,0.30158442
0.46982765,0.49746102,0.22848868
0.70707387,0.7910985,0.3289963
0.47582516,0.48972628,0.29192245
0.8368678,0.7423406,0.23280716
0.8017048,0.89434904,0.32506597
0.59585917,0.5929319,0.4397108
0.6392361,0.70985705,0.34284538
0.54994214,0.5470106,0.33905244
0.5370716,0.6027978,0.33078808
0.4669521,0.4945187,0.23527181
0.79963803,0.82916725,0.27622944
0.7002166,0.72215635,0.2958222
0.7715335,0.87828225,0.31454438
0.6984189,0.6917257,0.36785865
0.77467185,0.7900658,0.30921364
0.52291733,0.53690326,0.28933334
0.6837797,0.6629539,0.29978484
0.6799482,0.76840234,0.31504738
0.6058925,0.61893165,0.34941596
0.8972547,0.70276636,0.26983732
0.45714274,0.46853894,0.4459874
0.8167799,0.79886395,0.32464528
0.79140097,0.90267456,0.26999778
0.7657615,0.85413253,0.31552166
0.66558075,0.66577697,0.32815713
0.63316387,0.6503357,0.29824597
0.687275,0.6808505,0.28076327
0.6816269,0.6092631,0.40310013
0.771552,0.87096083,0.2734056
0.624924,0.8788596,0.2625029
0.702105,0.7139803,0.34441632
0.50413513,0.60700125,0.26226395
0.80504394,0.7351183,0.1786769
0.79004896,0.6908025,0.21361965
0.9043708,0.8888934,0.3553812
0.8078072,0.72033477,0.2724992
0.5120132,0.6635998,0.27837425
0.62408984,0.69094014,0.35674596
0.84562373,0.8551509,0.29463083
0.71691555,0.6887973,0.203637
0.7799269,0.8630122,0.30125988
0.6158347,0.6572971,0.29911387
0.5607309,0.54378694,0.31526333
0.64242226,0.712062,0.36143738
1.0,0.9444424,0.29023433
0.8691426,0.9710347,0.40371436
0.5154605,0.5456744,0.23288363
0.8391322,0.7045843,0.33799565
0.7354538,0.7669186,0.3236851
0.7437982,0.6270711,0.27676588
0.6773287,0.6914714,0.2801767
0.73740864,0.8205127,0.29398233
0.61560625,0.609036,0.31937593
0.70874244,0.68666375,0.31068385
0.73465,0.7848364,0.2537157
0.7792368,0.7968391,0.29026943
0.60772246,0.6599355,0.29180723
0.71114165,0.7682556,0.28134805
0.81227994,0.79167676,0.2921086
0.57974505,0.6755388,0.27718645
0.7716163,0.7430617,0.24693745
0.51717025,0.5459903,0.4129268
0.71829903,0.8124255,0.23015141
0.7800973,0.67224485,0.21555352
0.8205324,0.8008241,0.26999295
0.90066797,0.87681603,0.26611274
0.7752971,0.64784414,0.2746629
0.6815768,0.7517122,0.31216478
0.62459314,0.6902308,0.31700748
0.8746953,0.77130276,0.30307525
0.7096264,0.71732587,0.24316525
0.49143973,0.54644114,0.42723185
0.60946,0.736226,0.33842993
0.7052217,0.8043528,0.42975026
0.56165,0.6302743,0.31325883
0.55490905,0.56668013,0.23087138
0.5026877,0.57569385,0.30758142
0.63151795,0.62877625,0.31198
1.0,0.9154077,0.26550174
0.49887347,0.5243058,0.2851258
0.6887053,0.70289487,0.34009165
0.8146806,0.69064045,0.39937192
0.7315884,0.81350625,0.31570888
0.7306748,0.78103065,0.27764845
0.7971523,0.66992867,0.33910024
0.76643735,0.80346394,0.36706245
0.5115712,0.54274976,0.33568007
0.8467845,0.92053205,0.25593364
0.9067842,0.8030629,0.3002383
0.71263444,0.7899178,0.28398985
0.6698452,0.6337565,0.3011467
0.98454124,0.80785227,0.3532582
0.5113677,0.5928313,0.37306666
0.74479294,0.7709671,0.33570462
0.4829389,0.50693417,0.285605
0.9846519,0.88816786,0.30641532
0.5950827,0.5715601,0.4011057
0.69225574,0.72021556,0.34348905
0.46602193,0.46850464,0.42776757
0.85345817,0.7075443,0.36944443
0.5896689,0.6303831,0.31790435
0.8064871,0.80751485,0.259453
0.69614464,0.77692765,0.30333847
0.7305664,0.7647999,0.34365946
0.68978715,0.799659,0.35257298
0.7436483,0.7695809,0.37032783
0.5232824,0.55584514,0.33165073
0.5593109,0.5146027,0.44560546
0.7766839,0.7365337,0.2772659
0.7000242,0.6055828,0.26294875
0.70732147,0.7496516,0.31600714
0.76895386,0.7571129,0.3882323
0.8311284,0.811195,0.31824607
0.8117498,0.7772028,0.27963012
0.8618702,0.816349,0.15607649
0.6794202,0.5313458,0.39679873
0.4727889,0.49415758,0.40010852
0.72174335,0.76410395,0.3037877
0.8344493,0.84408486,0.29427832
0.74545133,0.7573277,0.2751391
0.7060155,0.7289993,0.33690512
0.73998994,0.7385208,0.39233875
0.6661181,0.74477667,0.3601895
0.5714304,0.6118968,0.36451298
0.498444,0.59839106,0.30054963
0.782433,0.8164038,0.27027065
0.6230192,0.667964,0.09103316
0.6095739,0.70225495,0.33614296
0.7254205,0.86463875,0.33010268
0.5144913,0.5466414,0.24877703
0.6163068,0.55768836,0.29443395
0.72139704,0.796106,0.39488435
0.7067123,0.77022785,0.25333452
0.80389845,0.76035404,0.28005773
0.62328637,0.5880401,0.31083697
0.703869,0.7031117,0.3542573
0.7870815,0.80141765,0.3019895
0.5857013,0.5151054,0.33627468
0.59384316,0.6619634,0.2813086
0.6813439,0.78726137,0.2906323
0.7505865,0.8867757,0.25968218
0.8121317,0.9296305,0.3988474
0.7207767,0.78013676,0.39921862
0.76564574,0.77951443,0.44457632
0.5050316,0.49102277,0.420542
0.5309053,0.5897611,0.37468457
0.83441836,0.77053446,0.35820347
0.75330037,0.8590593,0.2862146
0.7748615,0.6972147,0.36186087
0.72096753,0.7706893,0.3319838
0.6455748,0.7091847,0.25600308
0.6060249,0.64011675,0.3047973
0.7006505,0.76373315,0.20386761
0.6377581,0.77808726,0.29580927
0.5745841,0.55327713,0.28570563
0.7324498,0.65932244,0.22223723
0.64413977,0.69777644,0.1338191
0.62996626,0.7267905,0.27432036
0.7480103,0.74157536,0.35335785
0.7605155,0.8146339,0.32032877
0.7900686,0.79271877,0.25260603
0.57340884,0.70086896,0.19348621
0.7566406,0.72066694,0.34576452
0.84845793,0.71151996,0.35034788
0.6486694,0.66978955,0.33361727
0.8219719,0.70854217,0.37591738
0.67332304,0.6928294,0.3291613
0.65080774,0.86289144,0.36888444
0.8326061,0.89320886,0.26923186
0.623369,0.68279225,0.24998903
0.793658,0.77281946,0.3913241
0.6788231,0.72773147,0.30239117
0.7498268,0.6692226,0.3189203
0.84220636,0.8726085,0.35895658
0.48756647,0.49572533,0.27441204
0.4974276,0.5272467,0.3586794
0.62950027,0.6571464,0.2854694
0.619134,0.65030974,0.29512674
0.5933173,0.561388,0.3226924
0.63142383,0.6834428,0.2945726
0.8187351,0.70488685,0.33104682
0.7052871,0.73739976,0.27181542
0.7503389,0.7591806,0.3557539
0.5511792,0.5285348,0.24723381
0.70363253,0.86492276,0.30134195
0.9212395,0.774633,0.3830914
0.6435065,0.7009943,0.28688103
0.53395474,0.5143666,0.3563351
0.73566467,0.80310595,0.30303222
0.74089235,0.82859194,0.3169937
0.53654987,0.5336991,0.23758394
0.46527407,0.5767993,0.37628067
0.5973913,0.7970058,0.43397516
0.6508963,0.67622936,0.29876858
0.5389108,0.65505904,0.3643266
0.48698613,0.7126898,0.33741593
0.60173756,0.8643053,0.24878031
1.0,0.93822175,0.3260668
0.554289,0.813413,0.26017118
0.6239836,0.6367069,0.28398824
0.5776001,0.6323764,0.30556822
0.7217324,0.7481807,0.3351524
0.70272756,0.71008444,0.35467994
0.71877474,0.7438263,0.2648185
0.6524864,0.77988815,0.34655976
0.73084307,0.79226774,0.271106
0.63235587,0.707987,0.28805315
0.7320381,0.8463326,0.26794362
