smiles,pchembl_value,pred
Cn1cc2c(Cl)nc(NC(=O)Cc3ccccc3)nc2n1,4.52,6.304662501808389
O=C(Nc1ccc(-c2ccncc2)c(-c2ccco2)n1)C1CC1,7.52,6.8875493887617925
CCOC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OC,5.43,6.448930992574915
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)cc2n(CCC)c1=O,7.1,6.768223013210421
C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O,6.2,6.514354163886162
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc4c(c3)OCO4)nc12,8.225,6.979955679016896
Nc1nc2c(ncn2CCN2CCN(c3cccc(Cl)c3)CC2)c2nc(-c3ccco3)nn12,9.4,7.44663499264788
COc1ccccc1C(=O)Nc1nc(-c2ccccc2)n[nH]1,6.7,6.531791876463939
CCc1nc(-c2ccccn2)c2sccc2n1,7.89,6.708101201250469
O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@@H]1O,5.29,6.1873167413488
O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1cccs1,6.52,6.585795044282063
CC(C)n1cnc2ncnc(N)c21,4.92,6.4045162851770225
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3cnn(C)c3)sc12,7.39,6.835448752821103
Cc1ccc(C(=O)c2ncnc3ccsc23)s1,5.17,6.505929773407526
CCCn1c(=O)c2nc([C@]34CC[C@](C(=O)OC)(CC3)CC4)[nH]c2n(CCC)c1=O,6.04,6.388263047208754
CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.1,6.878860299996214
CCOc1cccc2cc(C(=O)NCc3ccccn3)c(=N)oc12,6.13,6.771863808118839
COc1cccc(-c2c(C#N)c(N)nc(SCc3ncc[nH]3)c2C#N)c1,6.98,6.873281594972092
O=C(Nc1ccccc1)Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,7.29,7.033303966937767
CNc1nc(-n2cccn2)nc(N)c1Br,7.8,6.711507942252855
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)c3)nc2n(CCC)c1=O,6.91,6.5597750078371915
COc1cccc2cc(C(=O)NCCO)c(=N)oc12,6.0,6.636716046361744
CCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,6.24,6.9375486833391475
COc1ccc(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccc(C)o3)n2)cc1,8.22,7.151938163207115
Nc1nc2c(cnn2CCc2ccc3nc(CN4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,8.64,7.55405472502395
COc1cccc(-c2nc(N)c3cc(CN4CCCC(F)(F)C4)sc3n2)c1,7.01,6.984962837918161
CCCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCCC)c1=O,6.01,6.460679984096939
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(C(F)(F)F)cc5)CC4)cc3)cc2n(CCC)c1=O,6.76,6.64907319842065
Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1,6.265,6.670714754753597
CCCC(=O)Nc1nc(-c2ccccc2F)cc(-c2ccccc2F)n1,6.19,6.62793509017466
CC1CCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.57,6.998134548514486
Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCCc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1,5.74,6.797584525734015
CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,8.8,7.319125981083654
OC[C@@H]1CCCN1c1ncnc2sc(Nc3c(F)cccc3F)nc12,5.49,6.529988690149506
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC4CC4c4ccccc4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.32,6.077072057751311
Cn1c(=O)c2[nH]c(-c3ccccc3)c(O)c2n(C)c1=O,5.83,6.258592728625132
Nc1nc(C(=O)NCc2ccccc2F)cc(-c2ccco2)n1,8.46,7.44522954097356
CN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.0,7.428662396374851
CC(C)Nc1nc(C#CC(O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.02,6.246294533130751
CCN(CC)CCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.08,6.665532669580688
Nc1nc2c(cnn2CCN2CCN(c3cnccn3)CC2)c2nn(Cc3ccccc3)c(=O)n12,7.9,7.006808878805731
CCn1c(=O)c2[nH]c(-c3ccc(-c4ccccc4)cc3)nc2n(CCCOC)c1=O,6.28,6.50210385508475
CCN(C(=O)c1ccc2nc(-c3cnc4ccccn34)oc2c1)C1CCCCC1,6.59,6.690785133481175
CC(=O)Nc1cc(-c2cc(N3CCOCC3)ccn2)nc(-n2nc(C)cc2C)n1,7.06,7.1552050141077475
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccccc3)nc2N(C)C)sc2c1CCCC2,5.19,6.5677122878069785
Cn1ncc2nc(NC3CCCCC3)n3nc(-c4ccco4)nc3c21,6.92,6.929085305371385
CN(C)Cc1cc2c(N)nc(-c3ccco3)nc2s1,6.85,7.27242308188723
c1ccc(Nc2nc3ccccc3n3nc(-c4ccco4)nc23)cc1,7.19,6.852672401150147
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5cccc(Cl)c5)CC4)cc3)cc21,6.32,6.551840794036293
O=c1[nH]c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2c(=O)n1CC1CC1,7.0,6.605695885925547
CCCC(=O)Oc1ccc(CCNc2nc(N)c3nc(-n4nccn4)n(C)c3n2)cc1,5.01,6.819565828673751
Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,5.69,6.402064480888592
CCCC[C@H](NC(=O)[C@H]1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,4.85,6.710375175350572
Cc1ccc2c(O)c(CC(=O)NCc3ccccc3)cnc2n1,6.06,6.572350823034897
CCCCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1,7.02,6.998788769456562
Cn1c(-c2ccccc2F)nc2c(N)nc(C#CC3(O)CCCCC3)nc21,7.82,6.749112675856966
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCN3CCCCC3)ccc1C2=O,7.45,7.180712596457203
O=C(O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,4.75,7.026830864714225
Nc1nc(NC(=O)CCC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.7,6.456706922664371
Cc1cccnc1CNC(=O)c1cc(-c2ccco2)nc(N)n1,8.55,7.373011013515577
CCN(CC)c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,7.04,6.920683430911633
CCCn1c(=O)c2c(ncn2C)n(CCC)c1=O,6.22,6.2548142197012275
COc1ccc(NC(=O)Nc2nc3cn(CCCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,6.89,6.915690574672022
O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(Nc4ccc(Cl)cc4F)ncnc32)[C@@H]1O,5.87,6.261966297825576
C#CCCCCC(=O)NCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.12,7.416324326599795
CC(O)CNc1nc2ccccc2n2nc(-c3ccco3)nc12,7.32,6.9373684331642
Nc1nc(C(=O)NCc2cccc3cc(C(=O)N4CCN(c5ccccn5)CC4)cnc23)c2cccc(F)c2n1,8.57,7.116882127594421
Cc1ccc2c(O)c(C(=O)NN3CCOCC3)cnc2n1,5.06,6.600596864631609
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5Cl)no4)c3)[nH]c2n(CCC)c1=O,5.6,6.5504592977802405
COc1cc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCC(=O)NCc1ccc(Cl)cc1,6.8,6.53672764862079
CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(C)cc12,5.14,6.318799159678643
CCN(CC)CCC(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.96,6.6636392787220275
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,8.785,7.04364616363137
CCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.08,6.753535619674435
CCN(CC)CCCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.62,6.64909445924027
O=C(Nc1nc2ccccc2c(=O)s1)c1ccc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)cc1,7.35,6.614391994432454
CCCn1c(=O)c2[nH]c(-c3ccc(OC(C)C(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.62,6.6688569544334015
CCCn1c(=O)c2nc([C@]34CC[C@](C(=O)NCCC(=O)OC)(CC3)CC4)[nH]c2n(CCC)c1=O,5.85,6.490913421967308
Nc1nc(-c2cccs2)c2ncn(C(=O)NCc3ccccc3)c2n1,7.89,6.913604071789456
Cn1cc2c(nc(NC3C4CC5CC(C4)CC3C5)n3nc(-c4ccco4)nc23)n1,6.07,6.781742579301972
CC(C)[C@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,5.82,6.019468643398346
CC(C)[C@@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,5.66,6.019468643398346
Nc1cc(-c2cccs2)c2oc(-c3ccco3)nc2c1,7.15,7.021477372440849
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(I)c2n1,8.51,7.035153483072804
CN(C)CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,8.28,7.217359751806515
Cc1[nH]c2nc(-c3ccccc3)nc(NCCN3CCNC3=O)c2c1C,6.343333333333334,6.5275270663548906
COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc1,8.4,7.403939955002466
COC(=O)c1cnn(-c2nc(NC(C3CC3)C3CC3)c3ncn([C@H]4[C@H](O)[C@H](O)[C@@H]5C[C@@H]54)c3n2)c1,5.39,6.277230408260439
COc1cccc(CNC(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(C)c(=O)n4C)cc2)c1,6.48,6.6144116368009
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(Cl)cc3)nn12,5.58,6.532389180757079
CCN(C(C)=O)c1ccc(Cl)c2nc(NC(=O)c3ccc(F)cc3)sc12,7.82,6.733760113317177
CCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.94,6.762993434423009
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](C)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)n1,7.88,6.894781930819742
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.23,6.58357523839305
COCCCn1c(NC(=O)c2cccc(Cl)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,6.36,6.699007720764792
COc1ccc2c(c1)CCN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,8.72,7.644312409595869
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,6.49,7.0632126271607305
Nc1nc2c(cnn2CCN2CCN(c3ccc(Cl)cc3)CC2)c2nc(-c3ccco3)nn12,9.3,7.728931903842931
CCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccccc2)c1=O,6.12,6.52401758817135
CCn1ccnc1CNC(=O)c1cc(-c2ccc(C)o2)nc(N)n1,8.46,7.170463629152103
Cc1ccc(Nc2nc(N)nc(CSC(C)C(=O)N3CCCCCC3)n2)cc1,4.48,6.66702015671215
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccccn2)n1,7.34,6.881295514221709
CCCCc1nc2[nH]cnc2c2nc(C)nn12,7.34,6.50342468322638
OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@H](O)[C@@H]1O,4.6,5.985818660888088
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCCl)CCCl)cc2)c2nc(-c3ccco3)nn12,9.23,7.489118608423347
CC(C)CCn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.42,7.074567948363506
Nc1nc(SCCc2ccc(S(=O)(=O)O)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.6850000000000005,6.485192172699
Nc1nc(-c2ccco2)c2nnn(Cc3cccc(Cl)c3)c2n1,8.64,7.45618078716428
CNc1ncc(C(=O)NNc2ccccc2)c2nc(-c3ccco3)nn12,6.47,6.989722585232478
Nc1nc2c(cnn2CCN2CCOCC2)c2nn(CC3CC3)c(=O)n12,6.42,6.990631179132033
Nc1ncnc2c1nc(Br)n2C1CCC1,6.18,6.417069001775209
CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.75,6.314743279993567
c1ccc(-c2nc(-c3ccccc3)c3[nH]c(-c4ccccc4)nc3n2)cc1,7.18,6.525054142907196
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2[11CH3])n(CCC)c1=O,9.0,6.510183824295895
CC(C)NC(=O)c1nc(NCc2cccnc2)nc2ccsc12,5.58,6.5210395576189155
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4cccnc4)nc32)c1,7.18,6.789971507906803
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4.65,6.40980505836052
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12,6.21,6.611100306932949
CNc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.43,6.817818093897389
COc1ccc(Cl)c(CNc2nc(-n3cc(CC4CCCC4)nn3)nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.22,6.415778003692438
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)o1,8.4,7.289727361723048
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)nc12,8.405,7.015723267958767
c1coc(CNc2nc3ccccc3n3nc(-c4ccco4)nc23)c1,6.31,6.992879838869309
Cn1c(=O)n(CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.575,7.46148229497922
O=c1[nH]c2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12,5.17,6.401587387641889
C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,6.6,6.388356856347315
CCOC(=O)c1nc[nH]c1/N=N/c1c(O)ccc2ccccc12,5.9,6.548052099538414
CCc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,5.6,6.656870360828452
COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(N)n3n2)cc1,5.85,6.754526018842735
CCOC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,7.41,7.058930437471156
CCn1c(/N=C/c2ccc(Br)cc2)c(C#N)sc1=S,11.0,6.688821387263831
CCOc1cc2occ(-c3nc(C)cs3)c(=O)c2cc1CC,7.4,6.704455206199851
Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3[N+](=O)[O-])c2n1,7.58,7.327386780078408
C=Cn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.75,6.872489596760952
Cc1ccc(S(=O)(=O)n2c(CCOc3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)cc3ccccc32)cc1,5.59,6.635702416909095
O[C@@H]1[C@@H](CF)O[C@@H](n2cnc3c(NC4CCOCC4)ncnc32)[C@@H]1O,5.3,6.098658269211844
Nc1nc(OCCc2cccc(F)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.16,6.6038150861567715
CCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.08,6.688486016598572
N#C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1nc2ccccc2[nH]1,5.3,6.568534216567732
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2cccs2)n1,7.57,6.860249117217926
Nc1nc(-c2ccco2)c2cnn(Cc3cccc(Cl)c3)c2n1,9.0,7.365094119588994
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCN4CCNCC4)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,8.05,6.843685080601633
CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccon4)cc3)cc2n(CCC)c1=O,7.66,6.7303818068569345
COc1cc(F)cc2c1nc(C)c1c(C)nc(-c3ccncc3C)n12,5.3,6.658323332264516
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3cnn(Cc4cccc(F)c4)c3)sc12,8.52,6.912058309938962
CCOC(=O)c1cnc(NCc2ccc(C)cc2)n2nc(-c3ccco3)nc12,6.91,7.040234148933008
CCCn1c(=O)c2nc(-c3cnn(CCc4ccccc4)c3)[nH]c2n(CCC)c1=O,6.24,6.471660400587713
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(N(C)C)nc32)[C@H](O)[C@@H]1O,5.3,6.183142938395063
CNc1nc(Cl)nc2c1ncn2[C@@H]1SC[C@@H](O)[C@H]1O,7.35,6.091090194343549
O=C(c1ccc2c(c1)nnn2-c1cnc2ccc(F)cn12)N1CCCCCC1,7.14,6.693952928418379
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5c[nH]cn5)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.4,6.886379790188284
Nc1sc(-c2ccc(C(=O)NCCCCCCNc3nc(Cl)nc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)c(-c2cccc(C(F)(F)F)c2)c1C(=O)c1ccccc1,6.84,6.57052533405988
CCCn1c(=O)c2[nH]c(-c3ccc(N)cc3)c(O)c2n(CCC)c1=O,6.78,6.55839646148141
Cc1csc(-c2nc(N(C)C)nc3ccsc23)n1,8.89,6.696496970692553
O=C(O)[C@H]1CC[C@@H](OC2CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)CC1,5.1,6.55623385689061
COCCOc1c(F)cc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1F,9.22,7.429053862112623
COc1ccc(CC(=O)Nc2nc(-c3ccccc3)n[nH]2)cc1,6.0,6.550585493077472
Cc1ccccc1CO[C@H]1CCCC1Nc1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.27,6.182935407161694
Nc1nc(C(=O)NCCc2ccc(O)cc2)cn2nc(-c3ccco3)nc12,9.0,7.1779841545757535
CCOC(=O)c1cnc(N)n2nc(-c3ccco3)nc12,8.48,7.263237542078592
O=C(c1ccccc1)c1sc(N(CCc2cccs2)Cc2ccccc2)nc1-c1ccco1,5.15,6.9445303677126144
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(OC(F)(F)F)c2n1,9.7,7.088123463068395
O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(N[C@@H]4CCOC4)nc(Cl)nc32)[C@@H]1O,5.06,6.057772910355498
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(F)cc4)c3)[nH]c2n(CCC)c1=O,6.92,6.562231256404632
COc1ccc(CC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,8.71,7.13986715416213
O=C(c1nccs1)c1nc(NCc2cccnc2)nc2ccsc12,6.13,6.5554133111747275
COc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OCCN1CCCCC1,5.57,6.532418694689089
Cc1sc2nc(-c3sc(NC(=O)c4ccccc4)nc3-c3ccccc3)nc(N)c2c1C,5.31,6.740795585330273
CC(=O)Nc1cc(-c2cccnc2)nc(-n2nc(C)cc2C)n1,6.92,7.071806384927333
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(C)c1=O,6.9,6.4688044207459
Cn1cc2c(nc(NCCO)n3nc(-c4ccco4)nc23)n1,6.8,6.851869585615236
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCCO)nc32)[C@H](O)[C@@H]1O,6.19,6.296644189808202
Cc1cc(C)cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)c1,8.52,7.074071031754822
CCCC1=C(C(=O)OCC)C(c2ccco2)NC(=O)N1,6.22,6.635317885092573
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1,6.82,6.8288327227070225
Cc1ccc(-c2nc(NC(=O)COc3ccccc3)cc(-c3nccs3)n2)o1,8.13,7.1249690141359325
COc1ccc(-c2cnn(-c3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c2)cc1,6.484999999999999,6.453788501868543
CN(C)CCOc1cccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c1,6.4,6.555185266067919
CCCC(=O)c1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.72,6.706063039840025
CCOC(=O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12,7.5,7.003620838231306
Nc1nc(-c2ccco2)c2cnn(Cc3ccc([N+](=O)[O-])cc3)c2n1,6.92,7.322035925949133
OCCNc1nc(-c2nccs2)c2sccc2n1,7.75,6.674481839200148
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccc(C)o2)n1,8.57,7.083107720217448
COc1cccc2cc(C(=O)NCC(O)c3ccccc3)c(=N)oc12,6.3,6.5831102675415565
Cc1cccc(CNC(=O)n2cnc3c(-c4ccco4)nc(N)nc32)c1,9.0,7.289711346005835
CSC[C@H]1O[C@@H](n2cnc3c(N)nc(N/N=C/CC(C)C)nc32)[C@H](O)[C@@H]1O,5.3,6.480525509195862
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)Nc5ccc(O)c([N+](=O)[O-])c5)cc4)nc32)[C@H](O)[C@@H]1O,6.57,6.8693552813912975
CCCCc1nc2[nH]cnc2c2nc(-c3cccc(C)c3)nn12,6.73,6.668689589793222
CCCn1c(=O)c2[nH]c(-c3ccc(OC)cc3)cc2n(CCC)c1=O,6.7,6.557845033682582
CC(C)n1cnc(CCNc2nc(NCC(c3ccccc3)c3ccccc3)c3ncn([C@@H]4C[C@H](NC(=O)CCc5ccccc5)[C@@H](O)[C@H]4O)c3n2)c1,5.26,6.698149592410305
CCc1cnn([C@H]2C[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)c1,6.975,6.671962276208305
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)nc1,6.52,6.6539744377979755
CCCn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,6.92,6.927328850775315
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.04,6.139772863602873
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(OC)cc4)c3)[nH]c2n(CCC)c1=O,7.21,6.538047119845144
N#Cc1ccc(NC(=O)C2CC2)nc1-c1ccco1,7.92,6.909314682279344
Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,6.46,7.327389908561159
NCCNc1nc(NCCN)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.42,7.063036141501833
Nc1nc(OCCc2ccc3ccccc3c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.79,6.599902587306647
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C(C)=O)cc4)nc32)[C@H](O)[C@@H]1O,5.38,6.292403961549814
NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,4.43,6.70962479441322
COc1ccc(OC)c(CNc2nc(Cl)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)c1,5.58,6.2066057693031516
CN(C)CCN(C)Cc1cccc2c1-c1nc(N)nc(-c3ccccc3)c1C2=O,7.4,7.043487042339869
NC(=O)/N=N/Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.06,6.449400021098306
Nc1nc2c(cnn2CCc2ccc(OCc3ccccc3)cc2)c2nc(-c3ccco3)nn12,7.05,7.550831220314386
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3cnco3)n2)n1,6.0,7.149944876815802
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(F)c(F)c4)c3)[nH]c2n(CCC)c1=O,6.55,6.588819541436085
Nc1nc(OCCc2c[nH]c3ccc(I)cc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.05,6.575487630118009
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCN(C)C)nc32)c1,6.58,6.789945754792764
CCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,7.8,7.090928437674281
CC(=O)Nc1cc(N2CCC[C@H]2COc2ccccn2)nc(-n2nc(C)cc2C)n1,6.36,7.004535408972686
CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4cn(CC(=O)O)cn4)nc32)[C@H](O)[C@@H]1O,7.01,6.687805087179695
CCCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.4,7.044793942753785
Nc1nc2c(cnn2CCCc2ccc(OCCCF)cc2)c2nc(-c3ccco3)nn12,7.27,7.626747299624546
COc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,8.1,6.991604516609864
CCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.46,6.640562889972843
O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(F)cc3)nn12)c1ccccc1,5.39,6.557385839139282
