smiles	token
O=C(C1CC1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3cn[nH]c3)cc(C(F)(F)F)c2)CC1	O = C ( C 1 C C 1 c 1 c c c ( C ( F ) ( F ) F ) c c 1 ) N 1 C C N ( S ( = O ) ( = O ) c 2 c c ( - c 3 c n [nH] c 3 ) c c ( C ( F ) ( F ) F ) c 2 ) C C 1
CCCn1ncc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c21	C C C n 1 n c c 2 n c ( N C ( = O ) N c 3 c c c ( O C ) c c 3 ) n 3 n c ( - c 4 c c c o 4 ) n c 3 c 2 1
CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1	C C N 1 C C N ( C c 2 c n c ( - c 3 c c c ( C ( = O ) N c 4 c c c c c 4 N ) c c 3 ) c ( C # N ) c 2 ) C C 1
O=C(NCCCN1CCN(CCCNC(=O)c2cc3ccccc3oc2=O)CC1)c1cc2ccccc2oc1=O	O = C ( N C C C N 1 C C N ( C C C N C ( = O ) c 2 c c 3 c c c c c 3 o c 2 = O ) C C 1 ) c 1 c c 2 c c c c c 2 o c 1 = O
CNCCCNc1ccnc2cc(Cl)ccc12	C N C C C N c 1 c c n c 2 c c ( L ) c c c 1 2
Fc1ccc(CC(c2cccnc2)c2cccnc2)c(-c2cn[nH]c2)c1	F c 1 c c c ( C C ( c 2 c c c n c 2 ) c 2 c c c n c 2 ) c ( - c 2 c n [nH] c 2 ) c 1
COCC1OC(n2cnc3c(Nc4ccc(O)c(F)c4)ncnc32)C(O)C1O	C O C C 1 O C ( n 2 c n c 3 c ( N c 4 c c c ( O ) c ( F ) c 4 ) n c n c 3 2 ) C ( O ) C 1 O
Cc1nc(-c2cnccn2)sc1-c1ccc2cc(CCN3CCCC3C)ccc2n1	C c 1 n c ( - c 2 c n c c n 2 ) s c 1 - c 1 c c c 2 c c ( C C N 3 C C C C 3 C ) c c c 2 n 1
Nc1nc(-c2cccnc2)cc2nn(Cc3ccccc3)c(=O)n12	N c 1 n c ( - c 2 c c c n c 2 ) c c 2 n n ( C c 3 c c c c c 3 ) c ( = O ) n 1 2
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1	C O c 1 c c c ( - c 2 c c ( = O ) c 3 c c c c c 3 o 2 ) c c 1
NC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21	N C 1 C C N ( c 2 c c c ( L ) c ( L ) c 2 ) c 2 c c c c c 2 1
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3c(c2)C(CC3)N2CCC1C2=O	C N 1 C c 2 c n c n 2 C c 2 c c c ( C # N ) c ( c 2 ) O c 2 c c c 3 c ( c 2 ) C ( C C 3 ) N 2 C C C 1 C 2 = O
CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccc(Cl)cc2)CC1	C N 1 C C C ( C O C c 2 c c ( C ( F ) ( F ) F ) c c ( L ) n 2 ) ( c 2 c c c ( L ) c c 2 ) C C 1
CN(C)C1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1	C N ( C ) C 1 ( C N C ( = O ) N 2 C C C ( c 3 n c ( - c 4 c c c 5 c c c c c 5 n 4 ) n o 3 ) C C 2 ) C C C C 1
COc1ccccc1CNCC1CC1c1cc(F)ccc1OC	C O c 1 c c c c c 1 C N C C 1 C C 1 c 1 c c ( F ) c c c 1 O C
CCNC(=O)C1OC(n2cnc3c(NC(=O)Cc4ccc(Cl)cc4Cl)ncnc32)C(O)C1O	C C N C ( = O ) C 1 O C ( n 2 c n c 3 c ( N C ( = O ) C c 4 c c c ( L ) c c 4 L ) n c n c 3 2 ) C ( O ) C 1 O
CC(C)OCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C#N)cn1	C C ( C ) O C C ( O c 1 n c n c 2 c 1 c n n 2 - c 1 c c c c c 1 L ) C ( = O ) N c 1 c c c ( C # N ) c n 1
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C1CC1	C C ( = O ) N c 1 c c ( N c 2 c c ( N C 3 C C 3 ) n 3 n c c ( C # N ) c 3 n 2 ) c c c 1 C 1 C C 1
CNc1ncnc2c1ncn2C1SC(C(=O)NCc2cccc(I)c2)C(O)C1O	C N c 1 n c n c 2 c 1 n c n 2 C 1 S C ( C ( = O ) N C c 2 c c c c ( I ) c 2 ) C ( O ) C 1 O
Nc1nc(N2CCN(Cc3ccc(F)cc3)CC2)nc2nc(-c3ccco3)nn12	N c 1 n c ( N 2 C C N ( C c 3 c c c ( F ) c c 3 ) C C 2 ) n c 2 n c ( - c 3 c c c o 3 ) n n 1 2
COc1ccc(CCNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cc1	C O c 1 c c c ( C C N c 2 n c ( N ) c 3 n c n ( C 4 O C ( C O ) C ( O ) C 4 O ) c 3 n 2 ) c c 1
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1	C C 1 C C C N 1 C C c 1 c c c ( - c 2 c c c ( S ( = O ) ( = O ) N 3 C C C C C 3 ) c c 2 ) c c 1
CNC(=O)C12CC1C(n1cnc3c(NCC4CC4)nc(-n4cc(-c5ccc(Cl)s5)nn4)nc31)C(O)C2O	C N C ( = O ) C 1 2 C C 1 C ( n 1 c n c 3 c ( N C C 4 C C 4 ) n c ( - n 4 c c ( - c 5 c c c ( L ) s 5 ) n n 4 ) n c 3 1 ) C ( O ) C 2 O
COc1cc(-c2cn(CC(=O)NC3C4CC5CC(C4)CC3C5)nn2)ccc1-n1cnc(C)c1	C O c 1 c c ( - c 2 c n ( C C ( = O ) N C 3 C 4 C C 5 C C ( C 4 ) C C 3 C 5 ) n n 2 ) c c c 1 - n 1 c n c ( C ) c 1
COc1cc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)ccc1-n1cnc(C)c1	C O c 1 c c ( - c 2 c n ( C c 3 c c c ( C ( C ) ( C ) C ) c c 3 ) n n 2 ) c c c 1 - n 1 c n c ( C ) c 1
COc1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5nc(C)ccc45)n2C)C3)cc1	C O c 1 c c c ( C 2 3 C C 2 C N ( C C C S c 2 n n c ( - c 4 c c c c 5 n c ( C ) c c c 4 5 ) n 2 C ) C 3 ) c c 1
Nc1sc2c(c1C(=O)c1ccc(Cl)c(Cl)c1)CCN(CCCCCCCCOc1ccc(Nc3ncnc4c3ncn4C3OC(CO)C(O)C3O)cc1)C2	N c 1 s c 2 c ( c 1 C ( = O ) c 1 c c c ( L ) c ( L ) c 1 ) C C N ( C C C C C C C C O c 1 c c c ( N c 3 n c n c 4 c 3 n c n 4 C 3 O C ( C O ) C ( O ) C 3 O ) c c 1 ) C 2
CCCSc1nc(NC(C)=O)cc(OC(C)c2ccccc2)n1	C C C S c 1 n c ( N C ( C ) = O ) c c ( O C ( C ) c 2 c c c c c 2 ) n 1
Cc1ccc2c(-c3cnc4[nH]cc(C(=O)NC(C)(C)CO)c4n3)nn(CCCN(C)C)c2c1	C c 1 c c c 2 c ( - c 3 c n c 4 [nH] c c ( C ( = O ) N C ( C ) ( C ) C O ) c 4 n 3 ) n n ( C C C N ( C ) C ) c 2 c 1
CNC(=O)C1OC(n2cnc3c(NCc4ccc(NC(=O)CCC(=O)NCCc5cc(C(C)(C)C)c(O)c(C(C)(C)C)c5)cc4)ncnc32)C(O)C1O	C N C ( = O ) C 1 O C ( n 2 c n c 3 c ( N C c 4 c c c ( N C ( = O ) C C C ( = O ) N C C c 5 c c ( C ( C ) ( C ) C ) c ( O ) c ( C ( C ) ( C ) C ) c 5 ) c c 4 ) n c n c 3 2 ) C ( O ) C 1 O
COc1ccc(-n2nc3c(NC(=O)c4ccncc4)nc4ccccc4n3c2=O)cc1	C O c 1 c c c ( - n 2 n c 3 c ( N C ( = O ) c 4 c c n c c 4 ) n c 4 c c c c c 4 n 3 c 2 = O ) c c 1
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2ccc(-c3ccncc3)cc2C1)C(F)(F)F	C C ( O c 1 c c c ( S ( C ) ( = O ) = O ) c c 1 C ( = O ) N 1 C c 2 c c c ( - c 3 c c n c c 3 ) c c 2 C 1 ) C ( F ) ( F ) F
COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1	C O C ( = O ) N c 1 c c c c ( C C N 2 C C N ( c 3 c c c c 4 n c ( C ) c c c 3 4 ) C C 2 ) c 1
O=C(Nc1cnc(-c2ccncc2F)c(-c2cnco2)n1)C1CC1	O = C ( N c 1 c n c ( - c 2 c c n c c 2 F ) c ( - c 2 c n c o 2 ) n 1 ) C 1 C C 1
COC(=O)NCCc1ccccc1-c1ccc(C2CNCCC2c2ccn(C)c(=O)c2)c(Cl)c1	C O C ( = O ) N C C c 1 c c c c c 1 - c 1 c c c ( C 2 C N C C C 2 c 2 c c n ( C ) c ( = O ) c 2 ) c ( L ) c 1
Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1	C c 1 n c 2 c c c ( - n 3 n c c ( C ( = O ) c 4 c c 5 c c c c c 5 [nH] 4 ) c 3 N ) c c 2 [nH] 1
Cc1ccc(Cn2cc(CCNc3ncnc4c3ncn4C3OC(C(=O)NC4CC4)C(O)C3O)c3ccccc32)cc1	C c 1 c c c ( C n 2 c c ( C C N c 3 n c n c 4 c 3 n c n 4 C 3 O C ( C ( = O ) N C 4 C C 4 ) C ( O ) C 3 O ) c 3 c c c c c 3 2 ) c c 1
O=C(CCCCC1SCC2NC(=O)NC21)NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3OC(CO)C(O)C3O)cc2)cc1	O = C ( C C C C C 1 S C C 2 N C ( = O ) N C 2 1 ) N C C N C ( = O ) C c 1 c c c ( N C ( = O ) C c 2 c c c ( N c 3 n c n c 4 c 3 n c n 4 C 3 O C ( C O ) C ( O ) C 3 O ) c c 2 ) c c 1
O=C1OCc2c1cccc2-c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1	O = C 1 O C c 2 c 1 c c c c 2 - c 1 c c c ( C C N 2 C C N ( C C c 3 c c c ( [N+] ( = O ) [O-] ) c c 3 ) C C 2 ) c c 1
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2cccc(F)c2)CC1	C N 1 C C C ( C O C c 2 c c ( C ( F ) ( F ) F ) c c ( C 3 C C 3 ) n 2 ) ( c 2 c c c c ( F ) c 2 ) C C 1
O=C(c1ccc2c(CN3CCOCC3)c[nH]c2c1)N1CCN(C2CCC2)CC1	O = C ( c 1 c c c 2 c ( C N 3 C C O C C 3 ) c [nH] c 2 c 1 ) N 1 C C N ( C 2 C C C 2 ) C C 1
c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1	c 1 c c c ( - c 2 c c c c 3 n c ( - c 4 c c c n c 4 ) n c ( N C c 4 c c c c n 4 ) c 2 3 ) c c 1
CCCc1nc2sc(C)c(C)c2c2n[nH]c(=S)n12	C C C c 1 n c 2 s c ( C ) c ( C ) c 2 c 2 n [nH] c ( = S ) n 1 2
COc1ccc2c(c1)CN(C)CCS2	C O c 1 c c c 2 c ( c 1 ) C N ( C ) C C S 2
CSC1=NC(=Nc2c(C)cccc2C)C2(CCC(C(C)(C)C)CC2)N1c1ccc(Cl)cc1	C S C 1 = N C ( = N c 2 c ( C ) c c c c 2 C ) C 2 ( C C C ( C ( C ) ( C ) C ) C C 2 ) N 1 c 1 c c c ( L ) c c 1
O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cc2ccccc2cn1	O = C ( N C C C C N 1 C C N ( c 2 c c c c ( L ) c 2 ) C C 1 ) c 1 c c 2 c c c c c 2 c n 1
Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccccc2F)n1	N c 1 n c ( C ( = O ) N C c 2 c c c c n 2 ) c c ( - c 2 c c c c c 2 F ) n 1
Cc1sc(N)c(C(=O)c2ccc(Cl)cc2)c1CN1CCN(c2ccc(Cl)c(Cl)c2)CC1	C c 1 s c ( N ) c ( C ( = O ) c 2 c c c ( L ) c c 2 ) c 1 C N 1 C C N ( c 2 c c c ( L ) c ( L ) c 2 ) C C 1
Cc1ncccc1Oc1ccc(-c2ccn(CC3CC3)c(=O)c2C#N)cc1Cl	C c 1 n c c c c 1 O c 1 c c c ( - c 2 c c n ( C C 3 C C 3 ) c ( = O ) c 2 C # N ) c c 1 L
COc1ccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)cc1OC	C O c 1 c c c ( C C N c 2 n c ( N ) c 3 n c ( - c 4 c c c o 4 ) s c 3 n 2 ) c c 1 O C
CCCN1CNc2cc(Nc3ccnc4cc(Cl)ccc34)ccc2C1	C C C N 1 C N c 2 c c ( N c 3 c c n c 4 c c ( L ) c c c 3 4 ) c c c 2 C 1
Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5ccc(Cl)cc54)C3)n2C)s1	C c 1 n c ( C ) c ( - c 2 n n c ( S C C C N 3 C C C 4 ( C C c 5 c c c ( L ) c c 5 4 ) C 3 ) n 2 C ) s 1
Cc1cc(-c2cc(OC(F)(F)F)ccc2Cl)cc(C)c1OCCCC(=O)O	C c 1 c c ( - c 2 c c ( O C ( F ) ( F ) F ) c c c 2 L ) c c ( C ) c 1 O C C C C ( = O ) O
CC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12	C C ( = O ) c 1 c n ( - c 2 c c c ( F ) c c 2 ) c 2 c c c ( L ) c c 1 2
Cn1cc(Cn2cc(-c3ccc(Cl)c(OC(F)F)c3)cn2)cn1	C n 1 c c ( C n 2 c c ( - c 3 c c c ( L ) c ( O C ( F ) F ) c 3 ) c n 2 ) c n 1
O=C(Cc1ccccc1)Nc1nccn2cc(-c3ccccc3)nc12	O = C ( C c 1 c c c c c 1 ) N c 1 n c c n 2 c c ( - c 3 c c c c c 3 ) n c 1 2
NC(S)=NN=Cc1ccc(Cl)c(Cl)c1	N C ( S ) = N N = C c 1 c c c ( L ) c ( L ) c 1
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2[nH]ncc2F)c1	O = C ( N c 1 c c c ( O C ( F ) ( F ) L ) c c 1 ) c 1 c n c ( N 2 C C C ( O ) C 2 ) c ( - c 2 [nH] n c c 2 F ) c 1
c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCCCC4)O3)n2)cc1	c 1 c c c ( - c 2 c [nH] c ( C 3 C c 4 c ( [nH] c 5 c c c c c 4 5 ) C ( C 4 C C C C C 4 ) O 3 ) n 2 ) c c 1
CC(C)(C)c1ccc(CSc2nc(N)cc(O)n2)cc1	C C ( C ) ( C ) c 1 c c c ( C S c 2 n c ( N ) c c ( O ) n 2 ) c c 1
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccc(F)cc2)c1	N # C c 1 c c c c ( C ( = O ) N c 2 n c 3 c c ( C ( = O ) N 4 C C C C C 4 ) c n c 3 n 2 C c 2 c c c ( F ) c c 2 ) c 1
COc1ccc(-n2nc3c(NC(=O)C(c4ccccc4)c4ccccc4)nc4c([N+](=O)[O-])cccc4n3c2=O)cc1	C O c 1 c c c ( - n 2 n c 3 c ( N C ( = O ) C ( c 4 c c c c c 4 ) c 4 c c c c c 4 ) n c 4 c ( [N+] ( = O ) [O-] ) c c c c 4 n 3 c 2 = O ) c c 1
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC1	C 1 = C C O C c 2 c c ( c c c 2 O C C N 2 C C C C 2 ) N c 2 n c c c ( n 2 ) - c 2 c c c ( o 2 ) C O C 1
O=C(NC1CC1)c1cn(-c2cccc(-c3ccncc3)c2)c2ncccc2c1=O	O = C ( N C 1 C C 1 ) c 1 c n ( - c 2 c c c c ( - c 3 c c n c c 3 ) c 2 ) c 2 n c c c c 2 c 1 = O
CCCn1c(=O)c2nc(-c3ccc(OCc4noc(-c5ccccc5Cl)n4)cc3)[nH]c2n(CCC)c1=O	C C C n 1 c ( = O ) c 2 n c ( - c 3 c c c ( O C c 4 n o c ( - c 5 c c c c c 5 L ) n 4 ) c c 3 ) [nH] c 2 n ( C C C ) c 1 = O
O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1	O = C ( C N 1 C C N ( C c 2 c c n ( - c 3 c c c ( C ( F ) ( F ) F ) c n 3 ) c 2 ) C C 1 ) N C ( c 1 c c c ( F ) c c 1 ) c 1 c c c ( F ) c c 1
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	L c 1 c c c ( C O C ( C n 2 c c n c 2 ) c 2 c c c ( L ) c c 2 L ) c ( L ) c 1
O=C(C1CNCCC1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2cccnc2)c2cccc(F)c12)C1CC1	O = C ( C 1 C N C C C 1 ( O ) c 1 c c c ( F ) c ( F ) c 1 ) N ( C c 1 c n ( C c 2 c c c n c 2 ) c 2 c c c c ( F ) c 1 2 ) C 1 C C 1
Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1Cc1ccc(F)cc1	C c 1 c ( C N 2 C C O C C 2 ) c c ( - c 2 c c c ( C ( C ) C ) c c 2 ) n 1 C c 1 c c c ( F ) c c 1
Cn1nnnc1NC(=O)N1CCC2(CC1)CC(c1cccc(C(F)(F)F)c1)C2	C n 1 n n n c 1 N C ( = O ) N 1 C C C 2 ( C C 1 ) C C ( c 1 c c c c ( C ( F ) ( F ) F ) c 1 ) C 2
CCc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1	C C c 1 c c c 2 c ( = O ) c c ( C ( = O ) N C 3 C C N ( C c 4 c c c 5 c ( c 4 ) O C O 5 ) C C 3 ) o c 2 c 1
CCOCCOc1ccc(C(=O)CCN(C)C)cc1	C C O C C O c 1 c c c ( C ( = O ) C C N ( C ) C ) c c 1
Cc1c(C(O)CN2CCN(CC(O)c3cc(C(F)(F)F)c(C#N)cn3)CC2)ccc2c1COC2=O	C c 1 c ( C ( O ) C N 2 C C N ( C C ( O ) c 3 c c ( C ( F ) ( F ) F ) c ( C # N ) c n 3 ) C C 2 ) c c c 2 c 1 C O C 2 = O
O=P(O)(O)OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O	O = P ( O ) ( O ) O C C 1 O C ( n 2 c n c 3 c ( N C 4 C C C C 4 ) n c n c 3 2 ) C ( O ) C 1 O
O=C(Nc1nc2ccccc2n2nc(-c3ccco3)nc12)c1cccs1	O = C ( N c 1 n c 2 c c c c c 2 n 2 n c ( - c 3 c c c o 3 ) n c 1 2 ) c 1 c c c s 1
O=C1NCCN1CC(O)Cn1c2ccc(F)cc2c2cc(F)ccc21	O = C 1 N C C N 1 C C ( O ) C n 1 c 2 c c c ( F ) c c 2 c 2 c c ( F ) c c c 2 1
O=C(Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1)C1CC1	O = C ( N c 1 c c ( - c 2 c c c 3 c ( c 2 ) O C O 3 ) n c ( - c 2 c c c c c 2 ) n 1 ) C 1 C C 1
CCNC(=O)C1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCN(C)C(=O)NCCN4CCCCC4)nc32)C(O)C1O	C C N C ( = O ) C 1 O C ( n 2 c n c 3 c ( N C C ( c 4 c c c c c 4 ) c 4 c c c c c 4 ) n c ( C ( = O ) N C C N ( C ) C ( = O ) N C C N 4 C C C C C 4 ) n c 3 2 ) C ( O ) C 1 O
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(C=CCN2CCN(C(C)C)CC2)cc1	C C c 1 n c 2 c ( C ) c c ( C ) n c 2 n 1 C c 1 c c c ( C = C C N 2 C C N ( C ( C ) C ) C C 2 ) c c 1
Nc1scc(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1C(=O)c1cccc(C(F)(F)F)c1	N c 1 s c c ( C N 2 C C N ( c 3 c c c ( C ( F ) ( F ) F ) c c 3 ) C C 2 ) c 1 C ( = O ) c 1 c c c c ( C ( F ) ( F ) F ) c 1
Nc1nc(-c2ccco2)c2nnn(CC3CCCCC3)c2n1	N c 1 n c ( - c 2 c c c o 2 ) c 2 n n n ( C C 3 C C C C C 3 ) c 2 n 1
COc1cc(Nc2nc3n(n2)CC(C)(O)CN3Cc2ccccc2)ccc1-n1cnc(C)c1	C O c 1 c c ( N c 2 n c 3 n ( n 2 ) C C ( C ) ( O ) C N 3 C c 2 c c c c c 2 ) c c c 1 - n 1 c n c ( C ) c 1
COc1cccc(C=CC(=O)c2ccc(OC)cc2O)c1	C O c 1 c c c c ( C = C C ( = O ) c 2 c c c ( O C ) c c 2 O ) c 1
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(=O)C(C)O)CC1	C O c 1 c c 2 n n c ( C ( N ) = O ) c ( N c 3 c c c ( C ) c c 3 F ) c 2 c c 1 N 1 C C N ( C ( = O ) C ( C ) O ) C C 1
CCCOc1ccc2c(c1)C(Nc1ncnc3c1ncn3C1OC(CO)C(O)C1O)CCC2	C C C O c 1 c c c 2 c ( c 1 ) C ( N c 1 n c n c 3 c 1 n c n 3 C 1 O C ( C O ) C ( O ) C 1 O ) C C C 2
CN(C)c1nc(Nc2ccccc2)sc1C(=O)Nc1sc2c(c1C#N)CCCC2	C N ( C ) c 1 n c ( N c 2 c c c c c 2 ) s c 1 C ( = O ) N c 1 s c 2 c ( c 1 C # N ) C C C C 2
CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1	C C ( = O ) N 1 C C N ( C C O c 2 c c c ( C 3 ( O ) C C N ( c 4 c c c 5 n n c ( C ( F ) ( F ) F ) n 5 n 4 ) C C 3 ) c c 2 ) C C 1
OC1COC(n2cnc3c(NCc4cccc(Cl)c4)ncnc32)C1O	O C 1 C O C ( n 2 c n c 3 c ( N C c 4 c c c c ( L ) c 4 ) n c n c 3 2 ) C 1 O
COc1ccc2nc(N)nc(C)c2c1	C O c 1 c c c 2 n c ( N ) n c ( C ) c 2 c 1
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O	O c 1 c ( L ) c c ( L ) c c 1 S c 1 c c ( L ) c c ( L ) c 1 O
C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(C)c1=O	C # C C n 1 c ( = O ) c 2 c ( n c 3 n 2 C C C N 3 c 2 c c c ( F ) c c 2 ) n ( C ) c 1 = O
O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3ncnc4c3CNC4)ccc21	O = C ( N c 1 c c c c ( C ( F ) ( F ) F ) c 1 ) n 1 c c c 2 c c ( O c 3 n c n c 4 c 3 C N C 4 ) c c c 2 1
CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F	C N S ( = O ) ( = O ) N c 1 c c c c ( C c 2 c ( C ) c 3 c c c ( O c 4 n c c c n 4 ) c c 3 o c 2 = O ) c 1 F
CNc1ncc(-c2cccc(Cl)c2)c(-c2ccccc2)n1	C N c 1 n c c ( - c 2 c c c c ( L ) c 2 ) c ( - c 2 c c c c c 2 ) n 1
O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1F	O = C ( N c 1 c c c ( - c 2 n n c ( N C C C C N 3 C C C C C 3 ) o 2 ) c c 1 ) c 1 c c c c c 1 F
CCN(CC)CCNc1cn(Cc2ccccc2)nn1	C C N ( C C ) C C N c 1 c n ( C c 2 c c c c c 2 ) n n 1
CN1CC2CC1CN2c1ccc(-c2cccc3[nH]ccc23)cn1	C N 1 C C 2 C C 1 C N 2 c 1 c c c ( - c 2 c c c c 3 [nH] c c c 2 3 ) c n 1
CN=C(S)OCC1OC(n2cnc3c(NC4CCOC4)nc(Cl)nc32)C(O)C1O	C N = C ( S ) O C C 1 O C ( n 2 c n c 3 c ( N C 4 C C O C 4 ) n c ( L ) n c 3 2 ) C ( O ) C 1 O
CCCn1c(=O)c2nc(-c3cnn(Cc4cc(-c5cccc(Cl)c5)on4)c3)[nH]c2n(CCC)c1=O	C C C n 1 c ( = O ) c 2 n c ( - c 3 c n n ( C c 4 c c ( - c 5 c c c c ( L ) c 5 ) o n 4 ) c 3 ) [nH] c 2 n ( C C C ) c 1 = O
CC(C)N1CCN(C2CCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CC1	C C ( C ) N 1 C C N ( C 2 C C c 3 c c c ( O C c 4 n o c ( - c 5 c c c ( L ) c c 5 ) n 4 ) c c 3 2 ) C C 1
O=C(NCC1CCN(Cc2cccnc2)CC1)c1cc(Cl)cc(Cl)c1	O = C ( N C C 1 C C N ( C c 2 c c c n c 2 ) C C 1 ) c 1 c c ( L ) c c ( L ) c 1
CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)Cc3ccccc3)nc2n1	C C ( C ) ( C ) C n 1 c c 2 c ( L ) n c ( N C ( = O ) C c 3 c c c c c 3 ) n c 2 n 1
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc6c(c5)OCO6)CC4)cc3)cc21	C C C n 1 c ( = O ) n ( C ) c ( = O ) c 2 [nH] c ( - c 3 c c c ( S ( = O ) ( = O ) N 4 C C N ( C c 5 c c c 6 c ( c 5 ) O C O 6 ) C C 4 ) c c 3 ) c c 2 1
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccncc4)CC3C)nc21	C O c 1 c c c c 2 c 1 n c ( N ) n 1 n c ( C N 3 C C N ( c 4 c c n c c 4 ) C C 3 C ) n c 2 1
N#Cc1ccc(S(=O)(=O)NCCCN2CC3CN(CCOc4ccc(C#N)cc4F)CC(C2)O3)cc1	N # C c 1 c c c ( S ( = O ) ( = O ) N C C C N 2 C C 3 C N ( C C O c 4 c c c ( C # N ) c c 4 F ) C C ( C 2 ) O 3 ) c c 1
CCN1CCC(N(C(=O)NCc2ccc(F)cc2)c2ccc(Cl)cc2)CC1	C C N 1 C C C ( N ( C ( = O ) N C c 2 c c c ( F ) c c 2 ) c 2 c c c ( L ) c c 2 ) C C 1
c1ccc2c3c([nH]c2c1)C(C1CCOCC1)NC(c1nc(-c2csc4ccccc24)c[nH]1)C3	c 1 c c c 2 c 3 c ( [nH] c 2 c 1 ) C ( C 1 C C O C C 1 ) N C ( c 1 n c ( - c 2 c s c 4 c c c c c 2 4 ) c [nH] 1 ) C 3
CCn1cc(C2(c3nnc(NC)o3)NC(c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1	C C n 1 c c ( C 2 ( c 3 n n c ( N C ) o 3 ) N C ( c 3 n c ( - c 4 c c c ( F ) c n 4 ) c [nH] 3 ) C c 3 c 2 [nH] c 2 c c c c c 3 2 ) c n 1
CCN(CC)CCOc1cccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c1	C C N ( C C ) C C O c 1 c c c c ( - c 2 n c 3 c ( [nH] 2 ) c ( = O ) n ( C ) c ( = O ) n 3 C ) c 1
