smiles,pchembl_value
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5nc6ccc(Cl)cc6s5)CC4)cc3)cc21,6.2
Cc1cc(O)c2ccc(O)nc2n1,3.99
Nc1ncc(C(=O)c2sc(Nc3ccccc3)nc2-c2ccccc2)n1-c1ccc(F)cc1,5.13
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C5=NC(C)(C)CO5)cc4)cc3)cc2n(CCC)c1=O,7.04
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5cccc(Cl)c5)CC4)cc3)cc2n(CCC)c1=O,6.94
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](C)Cc5ccc(Br)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.99
CNc1ncc(C(=O)NCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.0
CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0
COc1cccc(-c2cc(C(F)(F)F)nc(NCc3ccc(F)cc3)n2)c1,6.54
c1ccc(Nc2nc3c(N4CCNCC4)ncnc3s2)cc1,5.04
CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(Cl)c4)c3)[nH]c2n(CCC)c1=O,7.1
C[C@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,3.99
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,3.99
CC(O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.6575
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,3.99
CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.88
CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,6.34
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,8.09
O=C(Nc1cnc(-c2ccncc2)c(-c2ncco2)n1)C1CC1,6.06
COc1ccc(CN2CCNCC2)c(OC)c1OC,3.99
CNc1nc(-n2cc(-c3ccccc3)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.99
COCCN(C)c1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)n1,8.15
Nc1sc(-c2ccc(C(=O)NCCCCCNc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)c(-c2cccc(C(F)(F)F)c2)c1C(=O)c1ccccc1,5.44
CCCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,5.92
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,3.99
CCSCCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O,6.05
CS(=O)(=O)c1cccc(-c2nc(N)c3cc(CN4CCC(F)CC4)sc3n2)c1,3.99
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4O)ncnc32)[C@H](O)[C@@H]1O,3.99
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.8
Nc1nc2c(cnn2CC(=O)O)c2nc(-c3ccco3)nn12,3.99
Cc1noc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)n1,7.92
CCNC(=O)[C@H]1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)NC5CCCC5)cc4)ncnc32)[C@H](O)[C@@H]1O,3.99
O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12)c1ccccc1,6.02
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CCN(c5ccc(OC(F)(F)F)cc5)C4=O)c3)nc2n(CCC)c1=O,7.44
COc1ccccc1-n1cc2nc(CCCc3ccccc3)nc(N)c2n1,6.19
Cc1cccc(C#Cc2sc(N)c(C(=O)c3ccc(Cl)cc3)c2CC(C)(C)C)c1,3.99
COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3n3c(=O)c(-c4ccc(C)cc4)nn23)cc1,3.99
Cc1sc(N)c(C(=O)c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(F)(F)F)cc2)CC1,3.99
O=C(N/N=N/c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)Nc1ccccc1,6.01
c1ccc(CNc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,6.25
c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CC4CCC3C4)c2[nH]1,4.41
CCCn1c(=O)c2c(nc3[nH]c(C)c(C)n32)n(Cc2ccccc2)c1=O,3.99
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N[C@@H]3CCOC3)nc(Cl)nc21,3.99
Nc1nc(-c2cnn(CCC3CCCCC3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.46
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,3.99
O=C(NCc1ccccc1)c1cnc2nc(Cl)ccc2c1O,7.17
CCn1nc(-c2ccccn2)c2sccc2c1=O,5.54
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4O)ncnc32)[C@H](O)[C@@H]1O,5.24
Cc1cccc(NC(=O)c2nn(C)c(-c3ccccc3)c2C)n1,3.99
Cc1ccc2c(N(C)C)cc(-c3ccccc3)nc2n1,5.16
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc21,6.83
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.649692307692308
CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.06
CNc1ncc(C(=O)NCCc2ccc(OC)c(OC)c2)c2nc(-c3ccco3)nn12,6.77
Oc1cc(-c2ccccc2)nc2nc(Br)ccc12,7.12
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1,6.97
CCCCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,7.4
Nc1nc(-c2ccco2)nc2sc(CN3CCSCC3)cc12,8.04
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc5ccc6cccc7ccc4c5c67)nc31)[C@H](O)[C@@H]2O,5.51
O=C(NCc1ccccc1)C(=O)c1cn(Cc2ccccc2)c2ccccc12,3.99
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.99
CC(=O)Nc1cc(-c2cccc(CO[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,7.14
CC(C)c1ccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,4.94
Nc1nc(NC(=O)c2ccccc2)c([N+](=O)[O-])c(-c2ccco2)n1,6.51
Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,6.986666666666667
CC(C)Cn1c(=O)c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2n(CC(C)C)c1=O,5.37
O=C(CCCN1CCCCC1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,7.01
COCCNc1nc2ccccc2n2nc(-c3ccco3)nc12,5.51
N#Cc1c(N)nc2c(C(N)=O)c(Nc3ccccc3)sc2c1-c1ccccc1,6.2
N#Cc1cccc(OCC(=O)Nc2cc(-c3nccs3)nc(-c3ccccn3)n2)c1,8.74
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCc4ccccc4)nc32)[C@H](O)[C@@H]1O,6.19
O=C(CCN1CCc2ccccc2C1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,7.52
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CC(C)(C)N([O])C(C)(C)C4)ncnc32)[C@H](O)[C@@H]1O,3.99
CCc1ccc(COC(=O)c2cnc(NC)n3nc(-c4ccco4)nc23)cc1,7.68
Cc1ccc(N2C(=O)c3cccc(N)c3C2=O)cc1,5.54
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,3.99
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.74
O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1Cc1ccccc1,4.36
COc1ccc(CCNC(=N)Nc2nc(C)cc(C)n2)cc1,6.05
O=C(CCc1ccccc1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.25
CC(O)C(=O)O,3.99
Nc1nc(-c2ccco2)nc2sc(CN3CCCC3)cc12,7.55
Fc1ccccc1Cn1nnc2c(NC3CCCCC3)nc(-c3ccccc3)nc21,3.99
Cn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.27
CCCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.82
COCCOc1ccc(N2CCN(C(=O)c3cnc4c(CNC(=O)c5nc(N)nc6c(F)cccc56)cccc4c3)CC2)cc1,8.32
CNc1nc(C(=O)NCc2ccccn2)cc(-c2ccc(C)o2)n1,7.2
NC(=O)N1c2ccccc2CCc2ccccc21,3.99
O=c1[nH][nH]c2nc(-c3ccco3)c(-c3ccncn3)cc12,6.75
CC(C)[C@H](NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1)C(=O)N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCC[C@H]1C(N)=O,3.99
Cc1nc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)no1,6.16
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccncc2)c1,7.46
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],3.99
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,3.99
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)c4ccc(I)cc4)cn3)[nH]c2n(CCC)c1=O,7.96
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,3.99
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H](CC3CC3)C3CC3)nc(Cl)nc21,5.59
CC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.41
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5OC)no4)c3)[nH]c2n(CCC)c1=O,5.8
Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(F)cc4)CC3)n3nc(-c4ccco4)nc23)n1,3.99
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(F)(F)c3cccnc3)ccc1C2=O,8.8
Clc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCCC4)nc23)cc1Cl,3.99
O=C(Nc1ccccc1)Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12,8.1
CCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.22
COc1c(C(=O)Nc2nccs2)ccc(NC(=O)CC(C)(C)C)c1F,7.92
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.99
CC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.42
NC(=O)c1cccnc1,3.99
Nc1nc(C2CCCO2)nc2sc(Cc3ccccc3)cc12,6.17
CC(=O)Oc1cccc2cc(-c3cc(Br)cs3)c(=O)oc12,3.99
CCOC(=O)c1nc(N(C(=O)c2ccccc2)C(=O)c2ccccc2)nc2nn(C)cc12,3.99
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],3.99
COc1cccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,7.77
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,3.99
Sc1nc2ccccc2c2nn(-c3ccccc3)cc12,3.99
Cc1ccc2c(O)c(CC(=O)NC3CCCCC3)cnc2n1,5.15
CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)NCCCCCCCCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)cc3)[nH]c2c1=O,5.8
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(C(=O)c5ccc(F)cc5)CC4)cc3)cc2n(C)c1=O,6.52
Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.41
NCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F,6.25
O=C(c1ccc(C(=O)N2CCCc3ccccc32)cc1)c1cnc2ccccn12,6.77
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,3.99
CC(O)Cn1cnc2ncnc(N)c21,3.99
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)cc3)nc12,8.135
COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(-c5ccccc5)cc4)nn23)cc1,3.99
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,8.16
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2/C(=N/N=C2\CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6CC=C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5,3.99
Cn1cc2c(nc(NCc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.04
COc1ccccc1CNc1nc(N)c2nc(-c3cnccn3)sc2n1,7.1
O=C([C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O)N1CCSCC1,3.99
CC(C)NC(=Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)NC(C)C,3.99
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C)cn4)cc3)cc2n(CCC)c1=O,6.56
Cn1cc2c(nc(N=C(Nc3cccc(C(F)(F)F)c3)Nc3cccc(C(F)(F)F)c3)n3nc(-c4ccco4)nc23)n1,3.99
Nc1nc(OCCCCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.29
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(F)c5)CC4)cc3)[nH]c2c1=O,6.84
COCCOc1ccc(N2CCN(C(=O)c3cc(N)c4nc(-c5ccc(OC)c(OC)c5)cn4c3)CC2)cc1.Cl,3.99
CCCn1c(=O)c2[nH]c(-c3ccc(OC(CC)C(=O)Nc4ccccc4)cc3)cc2n(CCC)c1=O,7.59
Cn1cc2c(nc(NCCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.33
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21,5.41
Nc1nc(-c2ccco2)c2cnn(CCCc3ccccc3)c2n1,8.4
CN(C)CCN(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,8.33
CCN/C(=N\c1nc2nn(C)cc2c2nc(-c3ccco3)nn12)NCCCN(C)C,3.99
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCCN)nc31)[C@H](O)[C@@H]2O,6.01
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)nc12,7.77
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.99
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)O)cc4)cc3)[nH]c2n(CCC)c1=O,7.41
COCCOC(C)c1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,8.82
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,3.99
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)[C@H](O)[C@@H]1O,8.51
c1ccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)cc1,6.07
CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12,6.63
Cn1c(=O)c2c(cc(/C=C/c3ccc(Br)cc3)n2C)n(C)c1=O,3.99
Nc1c(Oc2ccccc2)ccc2c1C(=O)c1ccccc1C2=O,6.0
Nc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.54
Cc1ccc(-c2nn3c(=O)[nH]c4ccc(Cl)cc4n3c2=O)cc1,3.99
COc1ccc(N(CC(N)=O)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,6.8
COc1ccccc1CNc1nc(N)c2nc(-c3ccccc3)sc2n1,8.24
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)[C@H](O)[C@@H]1O,8.02
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(=O)NCCc5ccc(OC)cc5)cc4)cc3)cc2n(CCC)c1=O,6.37
Nc1nc2ccccc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,6.31
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5)no4)c3)[nH]c2n(CCC)c1=O,5.96
CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,7.595
O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,5.6
CC(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,9.1
Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,8.82
Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccc(O)cc3)nc12,5.8
CCCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,6.04
Cn1c(=O)c2c(cc(/C=C/c3ccc(C#N)cc3)n2C)n(C)c1=O,3.99
NC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.87
O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4OCc4ccccc4)ncnc32)[C@@H]1O,3.99
O=C(NCCNC(=O)c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)NC1CCN(c2ccccn2)CC1,8.4
Cn1cc2c(nc(NC(CO)CO)n3nc(-c4ccco4)nc23)n1,6.22
Nc1nc(-c2nccs2)nc(-c2nccs2)c1Br,8.46
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(C(=O)OCc5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.82
N#Cc1cccc(-c2nc(NC(=O)O)sc2-n2cncn2)c1,5.25
COCCCNC(=O)COc1ccc2c(c1)c(CCc1ccccc1)c(-c1ccc(F)cc1F)c(=O)n2C,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,5.17
CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,6.99
Nc1nc2c(cnn2CCCc2ccc(OCC(=O)NCCNC(=O)CCCCc3cn(CCCCCCC(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)nn3)cc2)c2nc(-c3ccco3)nn12,6.48
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.99
c1ccc(Nc2nc3c(N4CCCCC4)ncnc3s2)cc1,6.01
Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)CC3)nc(-c3ccc(C)o3)n2)n1,8.54
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4nc([N+](=O)[O-])cn4C)ncnc32)[C@H](O)[C@@H]1O,3.99
O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,3.99
O=C(COc1ccc(Cl)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.57
Nc1nc(C(=O)NCc2ccncc2)nc(-c2ccco2)n1,6.38
Cc1nc2c(N)nc(NCc3ccccc3)nc2s1,6.27
COc1ccc(CNc2ncc(C(=O)NCCc3ccccc3)c3nc(-c4ccco4)nn23)cc1OC,7.19
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,3.99
O=C(Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12)C(c1ccccc1)c1ccccc1,6.49
CC(=O)CNc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12,3.99
CC(=O)Nc1nc(-c2ccccc2)c(-c2nc(C)no2)s1,6.96
CCSCCn1c(=O)c2[nH]c(-c3ccco3)nc2n(CCCOC)c1=O,5.3
Nc1nc(-c2ccc(C(F)F)o2)nc2sc(Cc3ccccc3)cc12,7.6
Cc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,8.52
CC(C)(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,5.98
COc1ccc2cc(CCC(C)=O)ccc2c1,3.99
Cn1nc2nc(N)n3nc(-c4ccco4)nc3c2c1Nc1ccc(O)cc1,3.99
Clc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCCC4)nc23)cc1,3.99
Cn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.81
CC(C)(S)[C@@H](N)C(=O)O,3.99
N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,7.27
O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,3.99
Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.59
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,3.99
c1ccc(Nc2nc3c(N4CCOCC4)ncnc3s2)cc1,6.48
N#Cc1c(-c2ccc3c(c2)OCO3)cc(-c2ccco2)nc1N,7.58
NC1=C(Nc2cccc(C(F)(F)F)c2)C(=O)c2ccccc2C1=O,6.25
CCCn1c(=O)c2nc(-c3cc(OCC(=O)Nc4ccc(C)cc4)nn3C)[nH]c2n(CCC)c1=O,3.99
CNc1ncc(C(=O)OCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.21
Cl.Cl.Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CN3CCCC3)ccc1C2=O,8.39
CCOC(=O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,6.68
Nc1nc2c(cnn2CCCc2ccc(OCCO)cc2)c2nc(-c3ccco3)nn12,7.62
CCOC(=O)c1cnn(-c2nc(NC34CCC(CC3)C4)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,3.99
CCCn1c(=O)c2[nH]c(-c3cc(C)n(CC(=O)Nc4ccccc4)n3)nc2n(CCC)c1=O,3.99
Cc1cccc(C)c1NC(=O)C(C)N,3.99
Nc1ncnc2c1nc(Br)n2CCc1ccccc1,5.31
CCCCCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1O,7.7
Nc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12,7.23
Nc1ncnc2c1ncn2CCO,4.96
Cc1ccc(C#Cc2sc(N)c(C(=O)c3ccc(Cl)cc3)c2CC(C)(C)C)cc1,3.99
c1ccc(CNc2nc3ccccc3n3nc(-c4ccco4)nc23)cc1,6.52
COc1cccc2c(C(=O)NCc3cccc(C)n3)nc(N)nc12,9.3
CC(CCc1ccccc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.83
Cc1nc2c(=S)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,6.24
CN(C)c1nc(-c2cn[nH]c2)c2sccc2n1,5.51
CCCN(CCCNC(=O)CCCCCCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2,7.39
CCCn1c(=O)c2c(cc(-c3ccc(O)cc3)n2O)n(CCC)c1=O,6.99
CCOc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,6.6
Cc1ccc2c(O)c(C(=O)NCc3ccco3)cnc2n1,7.404999999999999
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.0
Cc1ccc(-c2nc(N)c3nn(-c4ccccc4O)cc3n2)o1,6.83
CCOC(=O)c1cnc(N(C)C)n2nc(-c3ccco3)nc12,5.19
Cc1csc(-c2coc3cc(O)ccc3c2=O)n1,5.7
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc2n(CCC)c1=O,6.91
COc1cccc2c(C(=O)NCc3cccc(F)n3)nc(N)nc12,8.82
Cn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.0
Nc1nc(-c2ccco2)c2sccc2n1,7.85
CCCc1nc2[nH]c(-c3ccccc3)nc(-c3ccccc3)c-2n1,6.78
CCn1nnc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,7.03
Nc1nc2nn(Cc3ccc(C4(C(F)(F)F)N=N4)cc3)cc2c2nc(-c3ccco3)nn12,7.4
Cc1csc(-c2coc3cc(OCCN(C)C)cc(C)c3c2=O)n1,5.8
CCCn1cnc2c(N)nc(NCc3ccccc3)nc21,5.85
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc6c(c5)OCO6)CC4)cc3)[nH]c2c1=O,6.95
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,3.99
Cn1cc2c(nc(NC(=O)c3ccccc3)n3nc(-c4ccc([N+](=O)[O-])cc4)nc23)n1,3.99
CCCN(C)C(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,3.99
CCCn1cnc2c(NCCc3ccccc3)ncnc21,4.92
Nc1nc2c(cnn2CCCc2ccc3c(c2)O[C@H](C(=O)O)O3)c2nc(-c3ccco3)nn12,7.23
