smiles,pchembl_value
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21,7.08
Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,7.24
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,3.99
c1ccc(CNc2nc(NCc3ccccc3)n3nc(-c4ccco4)nc3n2)cc1,6.11
Oc1nc2ccc(Cl)cc2n2nc(-c3ccoc3)nc12,6.9
Cc1nc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)cs1,6.58
OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,7.75
Cc1onc(C(=O)N2CCC(Nc3cc(=O)n(C)c4cc(F)c(F)cc34)CC2)c1C,5.1
O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2cccc(F)c2)nn1Cc1ccccc1,7.03
CN(C)c1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,3.99
Cc1sc2nc(-c3sc(NC(=O)c4ccco4)nc3-c3ccccc3)nc(N)c2c1C,4.92
COc1ccccc1Cn1c(=O)n(-c2cccc(C#N)c2)c2nc(NC3CC3)ncc21,5.49
Nc1sc2c(c1C(=O)c1ccc(Cl)c(Cl)c1)CCN(CCCCCOc1ccc(Nc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc1)C2,6.8961538461538465
COc1ccc(CNc2nc(N)c3nc(-c4ccco4)sc3n2)cc1,6.79
CNc1ncc(C(=O)NC(c2ccccc2)c2ccccc2)c2nc(-c3ccco3)nn12,7.55
Cn1c(-c2ccco2)nc2c(NC(=O)C(c3ccccc3)c3ccccc3)ncnc21,5.52
Cn1ncc2nc(NC3CCCCC3)n3nc(-c4ccco4)nc3c21,7.92
Cc1cc(O)c2ccc(O)nc2n1,5.0
Cn1cc2c(Cl)nc(N)nc2n1,4.53
C/C=C\c1ccc(O)c(OC)c1,3.99
CCCn1c(=O)c2nc([C@]34CC[C@](C(=O)OC)(CC3)CC4)[nH]c2n(CCC)c1=O,8.05
Nc1nc2cnn(CCc3ccccc3)c2c2nc(-c3ccco3)nn12,7.48
Fc1ccc(CNc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,3.99
Nc1nc(C(=O)NCc2cccc3ccccc23)c2cccc(F)c2n1,7.05
Nc1ncnc2c1nc(Br)n2C1CCCCCC1,3.99
N#Cc1c(N)nc(SCc2csc(-c3ccc4c(c3)OCO4)n2)nc1-c1ccc2c(c1)OCO2,8.6
CCN(CC)c1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](C(=O)NC)[C@@H](O)[C@H]3O)c2n1,3.99
CN(C)c1nc(-c2nccs2)c2sccc2n1,6.44
Nc1cc(-c2cccc(C(F)(F)F)c2)c(-c2ccc(C(=O)NCCCCCCNc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)s1,7.1899999999999995
O=c1c(O)c(-c2cccc(Cl)c2)oc2ccccc12,3.99
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(Cl)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.755000000000001
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,3.99
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCc4cc(C(C)(C)C)c(O)c(C(C)(C)C)c4)ncnc32)[C@H](O)[C@@H]1O,6.21
C=CCN1C(=O)N2C[C@H](C)N=C2c2[nH]c(-c3cc(C)n(C)n3)nc21,3.99
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,3.99
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,3.99
CCCc1cc(O)c2ccc(N)nc2n1,6.045
Nc1nc(OCCc2c[nH]c3ccc(Cl)cc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.89
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3.99
O=C(Nc1ccccc1)Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12,6.54
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4noc(-c5ccc(C(F)(F)F)cc5)n4)c3)nc2n(CC)c1=O,3.99
CC(C)OC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NCCc1cccc(Cl)c1,7.0
CCCSC[C@H]1O[C@@H](n2cnc3c(N[C@H]4C[C@H]5CC[C@H]4C5)ncnc32)[C@H](O)[C@@H]1O,7.12
Cc1ccc2ccc(-c3ccccc3)nc2n1,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCNC(=O)CCCCCNC(=O)COc4ccc(/C=C/C5=[N+]6C(=Cc7ccc(-c8cccs8)n7[B-]6(F)F)C=C5)cc4)ncnc32)[C@H](O)[C@@H]1O,7.885
CCN(C)C1CCCc2ccncc21.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,3.99
C#CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(C)c1=O,5.02
Nc1nc(N)n2nc(-c3ccco3)nc2n1,5.85
CCCn1c(Oc2cccc(OC)c2)nc2nc(C3CCCC3)[nH]c2c1=O,8.27
Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3[N+](=O)[O-])c2n1,6.4
CCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.75
Nc1ncnc2nc(Br)[nH]c12,4.48
Nc1ncc(C(=O)c2ccc(Cl)cc2)n1-c1ccc(C(F)(F)F)cc1,3.99
CCCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,6.46
CN1CCc2c(sc(N)c2C(=O)NCc2ccccc2)C1.Cl,4.92
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,3.99
C/N=C(\S)OC[C@H]1OC(n2cnc3c(NC4CCOC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,7.15
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,3.99
O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@@H]1O,5.97
CN(C)C(=S)O[C@H]1O[C@@H](n2cnc3c(N[C@H]4C[C@@H]5C[C@@H]4C4SC45)ncnc32)[C@H](O)[C@@H]1O,5.905
CCn1nc(-c2cccc(-c3cc(OCC4CC4)cc(C(=O)NCCN4CCCCC4)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,7.09
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,3.99
CCOC(=O)COc1c(-c2cc(Br)ccc2F)oc2ccccc2c1=O,3.99
Cn1cc2c(nc(N=C(Nc3ccc([N+](=O)[O-])cc3)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,3.99
Cc1sc(N)c(C(=O)c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C#N)cc2)CC1,3.99
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCN3CCCCC3)ccc1C2=O,6.71
O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,3.99
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,8.536170212765958
c1ccc2[nH]c(-c3cscn3)nc2c1,3.99
CCC(C)n1cnc2ncnc(N)c21,3.99
Cc1sc2nc(-c3sc(NC(=O)c4ccccc4)nc3-c3ccccc3)nc(N)c2c1C,5.14
Cc1cccnc1CNC(=O)c1nc(N)nc(-c2ccco2)n1,5.95
O=C(Nc1ccc(-c2ccncc2)c(-c2cncs2)n1)C1CC1,6.5
C/C(=C\COc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CCC(=O)O,3.99
O=c1n(-c2ccccc2)nc2c(NC3CCCC3)nc3ccccc3n12,9.4
CCNc1nc(-n2cc(-c3ccc(OC)cc3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.43
I.Nc1nc2c(s1)Cc1cc(-c3ccc(F)cc3)ccc1-2,3.99
CCCCc1cn(-c2nc(NC)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)nn1,6.07
NC(=O)NC(=O)Cc1ccccc1,3.99
COC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NC1CC1,6.6
ClC(Cl)Cl,3.99
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC(C3CC3)C3CC3)ncnc21,7.25
O[C@@H]1[C@@H](CO/C(S)=N/Cc2ccccc2)OC(n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O,7.92
Nc1nc(OCCc2cccs2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.76
O=C(c1cccs1)c1nc(NCc2cccnc2)nc2cc(NCc3cccnc3)sc12,6.59
Cn1c(=O)c2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2n(C)c1=O,8.59
CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccc(CC(C)C)cc4)nn3C)[nH]c2n(CCC)c1=O,3.99
Nc1nc(OCCc2cc[nH]c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.66
C=C1[C@@H]2CCC3[C@]4(C)C[C@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@]3(C2)[C@@H]1O.[K+].[K+],3.99
CCCn1c(=O)c2nc(C3CCCCC3)[nH]c2n(CCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,9.124
CCn1nc(-c2nccs2)c2sccc2c1=O,6.95
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,3.99
N#Cc1ccc(-c2nc(N)c3cc(CN4CC=CC4)sc3n2)cc1,5.63
O=C(NCCCCCCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c1cccc(-c2cccs2)c1,7.04
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,5.96
Oc1cc(-c2ccccc2)nc2ncccc12,6.845
CCNC(=O)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,6.78
CC(C)/N=C(\S)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,7.44
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Br)cc3)nn12,3.99
CN(Cc1ccc(Cl)c(Cl)c1)C(=O)COc1ccc2[nH]c(=O)c(S(C)(=O)=O)c(CCc3ccccc3)c2c1,6.22
COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(N)n3n2)cc1,6.54
COc1ccc(CCNc2c(C(=O)OC(C)C)cnc3c2cnn3CC(Cl)c2ccccc2)cc1,7.935
CS(=O)(=O)c1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,5.32
Cn1c(-c2ccco2)nc2c(NC(=O)Cc3ccccc3)ncnc21,6.23
Cc1ccc(-c2nn3c(=O)[nH]c4ccc(Cl)cc4n3c2=O)cc1,6.05
CCCn1c(=O)c2nc(-c3ccc(OCc4nc(-c5ccccc5C)no4)cc3)[nH]c2n(CCC)c1=O,3.99
Nc1nc(CCCc2ccccc2O)nc2cn(-c3ccccc3)nc12,8.82
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC45CC6CC(CC(C6)C4)C5)ncnc32)[C@H](O)[C@@H]1O,6.97
Nc1sc(-c2ccccc2)c(CN2CCN(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c1C(=O)c1ccc(Cl)cc1,3.99
CCCNc1c(C(=O)OCC)cnc2c1cnn2CC(Cl)c1ccccc1,7.0
CCCn1c(Nc2ccccc2)nc2nc(C3CCCC3)[nH]c2c1=O,3.99
NNc1ccccc1,3.99
CCOc1ccnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc12,6.6
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5ccccc5)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O,5.97
C=CCOc1cccc(-c2nc(O)c3c4ccccc4c(=O)n(CC)n23)c1,7.3
CCCn1c(=O)c2[nH]c(-c3ccc(S(C)(=O)=O)cc3)c(O)c2n(C)c1=O,6.62
COc1ccc(NC(=O)Nc2nc3cn(CCc4ccccc4)nc3c3nc(-c4ccco4)nn23)cc1,6.12
O=c1c(-c2ccco2)nnc2n(-c3ccccc3)c3ccc(Cl)cc3n12,3.99
CNc1nc(-n2cc(CN(C)C)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.42
CCOC(=O)c1nn(-c2cccc(C(F)(F)F)c2)c(=O)c2c(N)scc12,5.57
CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NC(CC)CC)nc(NCCc4cn(C(C)C)cn4)nc32)[C@H](O)[C@@H]1O,3.99
COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3)c2)c1,6.62
O=C(Nc1cccc(Cl)c1)Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,6.12
CN(C)c1nc(N(C)C)nc(N(C)C)n1,3.99
O=C(Nc1nc2ccccc2n2nc(-c3ccco3)nc12)c1ccco1,6.7
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(CN3CC=CC3)cc12,5.53
CCNC(=O)c1cnn(-c2nc(Nc3ccc4ccccc4n3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,7.05
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,3.99
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,3.99
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C(C)=O)cc4)nc32)[C@H](O)[C@@H]1O,4.27
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4ccc(OC)cc4)nc32)[C@H](O)[C@@H]1O,8.82
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CCN(c5ccc(OC(F)(F)F)cc5)C4=O)c3)nc2n(CCC)c1=O,6.47
CCCC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,7.19
CCc1nc(-c2cccc(C)n2)c2sccc2n1,5.89
COc1ccc(Nc2c(-c3ccc(C)cc3)c(C)nn2-c2ccccc2C)c(C(=O)O)c1,8.5
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.99
CC(C)N(C)C(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,5.95
CN(C)C(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(Br)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,3.99
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.99
CCCn1c(Oc2cccnc2Cl)nc2nc(C3CCCC3)[nH]c2c1=O,8.44
Fc1ccc(CNc2nc(NCc3ccc(F)cc3)n3nc(-c4ccco4)nc3n2)cc1,3.99
CNC(=O)c1cnc(N)n2nc(-c3ccco3)nc12,6.87
CC(=O)Nc1ccc(-c2nc(SCc3cccc(CCC(=O)N(C)CCN(C)C)n3)nc(N)c2C#N)cc1,3.99
CCCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.73
Cn1nc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1N,3.99
CC(C)c1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,6.72
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCSC4)ncnc32)[C@H](O)[C@@H]1O,7.72
Nc1nc(-c2ccco2)c2ncn(Cc3ccc([N+](=O)[O-])cc3)c2n1,5.24
CC(C)NC[C@@H](O)COc1cccc2ccccc12,3.99
CC(C)Cn1c(=O)c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2n(CC(C)C)c1=O,6.21
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,3.99
CCn1nnc(-c2sc(NC(=O)Cc3ccccc3)nc2-c2ccccc2)n1,5.92
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccccn2)n1,7.16
CC(C)(C)OC(=O)NCCNc1nc(N)n2nc(-c3ccco3)nc2n1,5.43
Nc1nc(N2CCN(Cc3ccc(F)cc3)CC2)nc2nc(-c3ccco3)nn12,6.18
N#Cc1c(-c2ccc(F)cc2)cc(C2CC2)nc1N,6.06
Cc1cccc(Nc2nc(-c3cccc(C#N)c3)c(-n3ccnc3C)s2)n1,6.65
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,3.99
Clc1cc(Cl)c2[nH]c(-c3cnc4ccccc4n3)nc2c1,8.03
CCCn1c(=O)c2[nH]c(-c3cc(=O)[nH]n3C)nc2n(CCC)c1=O,6.13
Nc1nc(-c2cccs2)nc2sc(CN3CCOCC3)cc12,5.99
O=c1[nH]c(-c2ccccc2)cn2c(=O)n(-c3ccccc3O)nc12,5.83
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCN(C)C)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,8.7
N=c1ccc2c(-c3ccc(C(=O)NCCCCCCn4cc(CCCC(=O)Nc5nc6ccc(Cl)cc6c6nc(-c7ccco7)nn56)nn4)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)O)c3oc-2c1S(=O)(=O)O,7.06
CCC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.88
N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccc(OCC2CC2)cc1,6.63
O=C([C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O)N1CCC1,3.99
COc1ccccc1-c1ccc2c(c1)Cc1sc(N)nc1-2.I,4.36
Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NC2CC2)[C@@H](O)[C@H]1O,7.12
CC(C)CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.83
O=C(CCCc1ccccc1)Nc1nc2sccc2c(=O)s1,6.44
Cc1cn2c(NC(=O)c3ccccc3)nc(-c3ccccc3)nc2n1,6.46
Nc1sc(C#Cc2ccccc2)c(CN2CCN(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c1C(=O)c1ccc(Cl)cc1,3.99
Cc1ccccc1CNC(=O)c1cc(-c2ccco2)nc(N)n1,7.14
Nc1nc2c(Br)cccc2c2cn(-c3ccccc3)nc12,6.52
NCc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,6.24
CC(C)Cn1cnc2c(N)ncnc21,3.99
Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1,7.68
O=C(NC1CCCC1)OC[C@H]1OC(n2cnc3c(NC4CCOC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.65
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,3.99
O=C(COc1ccc(Nc2nc(OCCc3c[nH]c4cc(Br)ccc34)nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1)Nc1ccccc1,6.43
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCCCc6ccccc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,8.44
CCCn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,3.99
COc1cccc(-n2c(=O)n(Cc3ccccc3F)c3cnc(NC4CC4)nc32)c1,6.7
CCCn1c(=O)c2nc(CCCNC(=O)c3cccc(S(=O)(=O)F)c3)[nH]c2n(CCC)c1=O,7.325
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,3.99
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCC(=O)OC)nc31)[C@H](O)[C@@H]2O,6.32
CC(=O)Nc1sc(-c2ccc(C(=O)NCCCCCCNc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)c(-c2cccc(C(F)(F)F)c2)c1C(=O)c1ccccc1,6.455
Clc1cccc(Cl)c1N=C1NCCN1,3.99
CC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.96
Cn1c(=O)c2[nH]c(Cc3ccc(OCCCN4CCOCC4)cc3)nc2n(C)c1=O,3.99
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.99
Cc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,5.86
Clc1nc(-c2cccs2)c2sccc2n1,5.69
Cc1cc2[nH]c3cnccc3c2c(C)c1O,3.99
CCCn1c(=O)c2[nH]c(-c3cc(OCc4nc5cc(F)ccc5[nH]4)nn3C)nc2n(CCC)c1=O,6.19
CCCn1c(-c2ccccc2)nc2c(NC3CCCC3)ncnc21,8.0
COC(=O)N1Cc2nc(-c3ccccc3)nn2-c2cc(C)ccc21,5.83
COc1cc(-c2nc3c([nH]2)C2=NC(C)CN2C(=O)N3Cc2ccccc2)n(C)n1,5.72
Cn1c(=O)c2[nH]c(-c3ccc(OC(C)(C)C(=O)N4CCN(c5nc6cc(Cl)ccc6s5)CC4)cc3)nc2n(C)c1=O,7.1
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,3.99
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,3.99
Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3N)c2n1,7.2
O=c1[nH]c2cc(Cl)ccc2o1,3.99
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,3.99
O[C@H]1C[C@@]2(n3cnc4c(NC5CCCCC5)nc(Cl)nc43)C[C@H]2[C@H]1O,6.85
CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12,6.64
CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4cccc(F)c4)nn3C)[nH]c2n(CCC)c1=O,5.49
Nc1nc(-c2ccccc2)cn2c(=O)n(-c3ccc(O)cc3)nc12,7.75
CCCn1c(=O)c2nc([C@H]3CC[C@H](NC(=O)OCc4ccccc4)CC3)[nH]c2n(CCC)c1=O,6.96
CNC(=O)c1cc(CSc2nc(NCCO)c(C#N)c(-c3ccc(OCCO)nc3)c2C#N)ccn1,10.0
Cc1nccn1-c1sc(Nc2cnccn2)nc1-c1cccc(C#N)c1,6.71
Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(O)c3)c2n1,6.6
CCCn1c(Br)nc2c(N)nc(NCCCc3ccccc3)nc21,6.23
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-n3cccn3)n2)CC1,5.38
CCCn1c(OC2CCOC2)nc2nc(C3CCCC3)[nH]c2c1=O,7.23
CS(=O)(=O)c1c(CCc2ccccc2)c2cc(OCC(=O)NCc3ccc(Cl)c(Cl)c3)ccc2[nH]c1=O,6.09
COc1cc(-c2ccccc2)nc2c1ccc(=O)n2C,5.9
CCC1(c2ccccc2)C(=O)NCNC1=O,3.99
COc1cnc(N2CCOCC2)c2sc(NC(=O)c3ccc(F)cc3)nc12,5.68
OCc1ccccc1,3.99
Nc1ncc(C(=O)c2ccc(Cl)cc2)n1-c1ccc(F)c(Cl)c1,3.99
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2C)sc2c1CCCC2,3.99
Cc1cn2c(=O)n(-c3ccccc3)nc2c(N)n1,7.17
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,3.99
CCOC(=O)n1ccn(C)c1=S,3.99
CCCc1nc2[nH]ncc2c2nc(-c3ccccc3)nn12,3.99
CCn1c(=O)[nH]c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2c1=O,3.99
Cc1nc(N)c2nn(-c3ccccc3F)cc2n1,6.39
O=C(COc1cccc(F)c1)Nc1cc(-c2nccs2)nc(-c2ccccn2)n1,6.75
Nc1nc(N)nc(NC2CC2)n1,3.99
Cn1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1,3.99
Nc1sc(-c2ccc(Cl)cc2)c(CN2CCN(c3ccccc3C(F)(F)F)CC2)c1C(=O)c1ccc(Cl)cc1,3.99
COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,6.66
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(C)c1=O,6.36
CCOC(=O)c1nn(-c2ccc(I)cc2)c(=O)c2c(N)scc12,6.125
OC1CS[C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@H]1O,6.1
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,3.99
CC(=O)Nc1cc(N2CCOCC2)nc(-n2nc(C)cc2C)n1,5.09
CSc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C,7.16
COc1ccc2c(c1)CCc1sc(N)nc1-2.I,8.7
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,3.99
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,3.99
CCN(CC)Cc1cc2c(N)nc(-c3ccco3)nc2s1,5.67
Cc1cc(C)cc(-c2nc(NC3CC4CCC3C4)c3ncn([C@@H]4O[C@H](Cn5nc(C)cc5C)[C@@H](O)[C@H]4O)c3n2)c1,7.23
Nc1nc(CCCc2cccc(O)c2)nc2cn(-c3ccccc3)nc12,9.1
CNNCc1ccc(C(=O)NC(C)C)cc1,3.99
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,3.99
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3.99
COc1ccc(-c2[nH]c(-c3ccccc3)nc3nc(C4CCCCC4)nc2-3)cc1,8.43
Nc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12,5.71
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,3.99
Nc1nc(Cc2ccccc2)nc2cn(-c3ccccc3)nc12,6.82
C[C@H](O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.28
I.Nc1nc2c(s1)CCCc1ccccc1-2,3.99
Cc1cn2c(=O)n(-c3ccc(O)cc3)nc2c(=O)[nH]1,5.24
